,Label,0_x,0_y,0_v,1_x,1_y,1_v,2_x,2_y,2_v,3_x,3_y,3_v,4_x,4_y,4_v,5_x,5_y,5_v,6_x,6_y,6_v,7_x,7_y,7_v,8_x,8_y,8_v,9_x,9_y,9_v,10_x,10_y,10_v,11_x,11_y,11_v,12_x,12_y,12_v,13_x,13_y,13_v,14_x,14_y,14_v,15_x,15_y,15_v,16_x,16_y,16_v,17_x,17_y,17_v,18_x,18_y,18_v,19_x,19_y,19_v,20_x,20_y,20_v,21_x,21_y,21_v,22_x,22_y,22_v,23_x,23_y,23_v,24_v,24_x,24_y
11,Disco,0.50655,0.29943,9.72368,0.51802,0.26799,9.64094,0.52804,0.26585,9.38343,0.53808,0.26367,9.15048,0.49170,0.27502,8.77192,0.48242,0.27805,7.98181,0.47314,0.28090,7.12799,0.55995,0.27917,8.92939,0.46960,0.30065,5.42307,0.53147,0.33088,11.50014,0.49571,0.33916,9.33266,0.64262,0.47913,5.55953,0.43326,0.44304,4.27436,0.68214,0.78402,3.46235,0.36733,0.54112,2.66994,0.56262,0.69516,5.17855,0.42494,0.38043,4.38470,0.51472,0.68420,4.64527,0.44075,0.34406,4.25450,0.52325,0.62913,4.81572,0.44065,0.32433,4.32924,0.53430,0.63059,5.02585,0.44195,0.34321,4.68292,0.59281,0.81660,4.23158,3.82488,0.44221,0.78227
12,Disco,0.50554,0.30022,9.42840,0.51800,0.26805,9.56822,0.52824,0.26586,9.42680,0.53848,0.26373,9.23710,0.49153,0.27536,8.70088,0.48214,0.27848,8.07430,0.47277,0.28134,7.30138,0.55917,0.28081,9.11158,0.46884,0.30097,5.64533,0.52976,0.33235,11.16071,0.49315,0.34071,9.07231,0.63772,0.48164,5.49756,0.43239,0.44453,4.02375,0.67474,0.78768,3.44677,0.34536,0.48054,2.83964,0.56066,0.69556,4.95024,0.39090,0.32741,4.12831,0.51345,0.68838,4.49236,0.39856,0.28989,3.83356,0.52034,0.63195,4.66970,0.40429,0.27467,3.88506,0.53062,0.63422,4.83526,0.40728,0.29416,4.26409,0.59071,0.81964,3.85295,3.32300,0.44180,0.79203
13,Disco,0.50567,0.29929,10.52984,0.51800,0.26742,10.96396,0.52824,0.26529,10.45163,0.53849,0.26325,10.01571,0.49150,0.27499,10.44379,0.48205,0.27840,9.55486,0.47258,0.28102,8.54094,0.55911,0.28087,9.27037,0.46756,0.30047,6.17507,0.52976,0.33170,11.69572,0.49301,0.34055,9.66884,0.63784,0.47997,5.86583,0.43235,0.44456,4.50413,0.67350,0.78843,3.58195,0.34879,0.49582,3.36951,0.55956,0.69861,5.46754,0.39916,0.33137,5.64318,0.51353,0.68861,4.97109,0.41826,0.28771,5.42563,0.51995,0.63381,5.20027,0.41915,0.27337,5.45394,0.53029,0.63606,5.41960,0.42048,0.29481,5.82823,0.59349,0.81641,3.69864,3.71821,0.44299,0.79072
14,Disco,0.50455,0.29932,10.07510,0.51714,0.26753,10.55012,0.52757,0.26545,10.03553,0.53800,0.26341,9.60225,0.48992,0.27483,10.22540,0.48015,0.27806,9.47581,0.47032,0.28063,8.55076,0.55813,0.28129,9.12665,0.46397,0.30047,6.40579,0.52860,0.33184,11.76697,0.49090,0.34055,9.82390,0.63574,0.47989,6.09648,0.43059,0.44501,4.85613,0.66976,0.78581,3.61986,0.35930,0.50643,3.59505,0.55986,0.69589,5.31301,0.42201,0.32266,5.78056,0.51577,0.68560,4.84469,0.43625,0.27536,5.42841,0.52138,0.63232,5.05583,0.43965,0.26691,5.44959,0.53096,0.63264,5.27312,0.44175,0.29121,5.82136,0.59301,0.81652,4.31063,4.44913,0.44246,0.79298
15,Disco,0.50502,0.29950,10.27266,0.51743,0.26808,10.62576,0.52778,0.26624,10.05345,0.53812,0.26444,9.53639,0.49010,0.27466,10.38336,0.48031,0.27760,9.61632,0.47048,0.28014,8.70125,0.55747,0.28222,8.72903,0.46351,0.30041,6.31999,0.52862,0.33270,10.92971,0.49117,0.34028,9.33135,0.63503,0.47574,5.48947,0.43005,0.44289,4.68031,0.66888,0.78157,3.40738,0.36112,0.50652,3.49541,0.55913,0.68973,5.33425,0.42888,0.33204,6.17759,0.51529,0.67824,4.98490,0.44424,0.28249,5.94988,0.52154,0.62412,5.23640,0.44784,0.26479,6.03933,0.53096,0.62581,5.43993,0.45142,0.28880,6.38679,0.59733,0.81021,3.47452,3.71612,0.44784,0.78883
16,Disco,0.50135,0.30059,9.83948,0.51509,0.26892,10.12951,0.52546,0.26673,9.73365,0.53583,0.26445,9.39021,0.48812,0.27616,9.78214,0.47857,0.27918,9.13665,0.46897,0.28177,8.29890,0.55625,0.28298,8.91718,0.46301,0.30186,6.36166,0.52522,0.33422,11.02904,0.48847,0.34240,9.36189,0.63624,0.47469,5.69935,0.43057,0.44593,4.66112,0.67541,0.77028,3.35166,0.33954,0.52413,2.94348,0.55784,0.68119,5.19117,0.42239,0.32265,5.87791,0.51296,0.67067,4.80347,0.43906,0.26779,5.57351,0.51699,0.61674,5.00700,0.44718,0.25677,5.70562,0.52751,0.62087,5.18508,0.45008,0.28537,6.03073,0.60067,0.81015,3.95277,4.10709,0.44981,0.79197
17,Disco,0.49533,0.29758,10.47740,0.51003,0.26721,11.53310,0.52046,0.26634,11.51842,0.53085,0.26549,11.24005,0.48335,0.27131,10.21275,0.47390,0.27302,9.33764,0.46432,0.27462,8.44073,0.55031,0.28523,10.09457,0.45869,0.29582,6.24397,0.51911,0.33290,9.82546,0.48125,0.33645,8.62504,0.62176,0.47573,5.07444,0.41618,0.45001,4.12289,0.67352,0.77171,2.76766,0.27937,0.52580,1.94676,0.55858,0.67067,4.28807,0.23994,0.31684,2.88870,0.51177,0.65914,4.04150,0.22105,0.26001,2.69408,0.51465,0.60009,4.34637,0.23502,0.23293,3.02781,0.52428,0.60792,4.42806,0.24690,0.26096,3.29043,0.59416,0.80227,2.47696,2.43897,0.44569,0.79281
18,Disco,0.49844,0.29970,10.59646,0.51150,0.26843,10.99658,0.52170,0.26721,10.44223,0.53187,0.26603,9.94825,0.48468,0.27317,10.93838,0.47517,0.27511,10.27143,0.46560,0.27696,9.38488,0.55046,0.28446,9.19138,0.45810,0.29733,7.05101,0.52171,0.33397,10.38690,0.48479,0.33880,8.97272,0.62691,0.46655,5.20800,0.42013,0.44502,4.52402,0.67396,0.76607,3.27880,0.31322,0.54146,2.78453,0.56037,0.66060,5.30667,0.36840,0.31901,6.35306,0.51326,0.64527,5.14590,0.38900,0.26660,6.22063,0.51713,0.59088,5.48868,0.40370,0.24928,6.37944,0.52755,0.59743,5.58825,0.40855,0.27286,6.63379,0.59451,0.79975,2.91679,2.90419,0.44546,0.78629
19,Disco,0.49588,0.29880,10.23133,0.50923,0.26843,10.46919,0.51941,0.26726,9.88588,0.52959,0.26611,9.41146,0.48228,0.27306,10.27300,0.47279,0.27504,9.48740,0.46325,0.27695,8.62181,0.54869,0.28462,8.49112,0.45577,0.29760,6.33776,0.51864,0.33328,10.40135,0.48216,0.33817,9.17087,0.62336,0.46662,5.29348,0.41893,0.44165,4.54214,0.66832,0.75234,3.40693,0.33070,0.53696,3.15383,0.55707,0.66096,5.61635,0.40933,0.32032,6.36059,0.51335,0.64973,5.27595,0.42366,0.27788,6.23803,0.51644,0.59570,5.52323,0.42922,0.25165,6.44020,0.52588,0.60039,5.70351,0.43642,0.27748,6.69465,0.58981,0.80131,3.34858,3.25843,0.44025,0.78551
20,Disco,0.49029,0.29749,10.06059,0.50448,0.26599,10.81413,0.51484,0.26502,10.42691,0.52531,0.26410,9.95257,0.47674,0.27005,9.79842,0.46705,0.27166,8.93175,0.45737,0.27320,8.23737,0.54491,0.28173,9.07135,0.45005,0.29202,6.81121,0.51334,0.33265,10.78919,0.47617,0.33692,9.58235,0.61948,0.46970,5.09544,0.40277,0.44786,5.07934,0.66701,0.77131,3.10970,0.28208,0.62066,2.05569,0.54746,0.65969,5.34817,0.31310,0.45339,3.99968,0.50300,0.63780,5.20550,0.31259,0.41164,4.32327,0.50621,0.58753,5.58369,0.32819,0.38598,4.84641,0.51508,0.60017,5.61292,0.33792,0.41110,4.84170,0.58133,0.81207,1.39094,1.54795,0.42034,0.79379
21,Disco,0.49072,0.30552,9.85627,0.50455,0.27285,10.14604,0.51482,0.27175,9.73708,0.52520,0.27071,9.18462,0.47716,0.27675,9.44502,0.46740,0.27813,8.76602,0.45767,0.27946,8.20332,0.54333,0.28732,8.23788,0.44933,0.29656,6.86282,0.51277,0.34030,10.04586,0.47596,0.34430,9.08860,0.61777,0.46901,4.87183,0.40070,0.44760,5.31554,0.66263,0.76651,3.14988,0.28491,0.61618,2.57321,0.54973,0.66154,5.14019,0.30143,0.49023,4.20072,0.50629,0.64453,4.96999,0.29348,0.46457,4.20720,0.50840,0.59295,5.32098,0.31293,0.44544,4.69656,0.51655,0.60435,5.37364,0.32425,0.46424,4.78978,0.58491,0.80827,1.47727,2.12959,0.42489,0.79369
22,Disco,0.48962,0.30598,10.49697,0.50308,0.27355,10.58488,0.51304,0.27235,10.11632,0.52308,0.27122,9.48161,0.47663,0.27777,9.93365,0.46726,0.27935,9.25532,0.45791,0.28086,8.69396,0.54173,0.28713,8.30255,0.45122,0.29757,7.36741,0.51199,0.34059,10.23693,0.47652,0.34492,9.29483,0.61982,0.46215,4.47664,0.40684,0.44471,5.44471,0.66465,0.76286,3.19263,0.29694,0.61590,2.94754,0.54433,0.65758,5.61188,0.30212,0.49739,4.61826,0.49803,0.64131,5.38932,0.29253,0.47464,4.59612,0.50136,0.58895,5.71138,0.30953,0.44975,5.05103,0.51080,0.59972,5.79334,0.32143,0.46688,5.16656,0.58825,0.80228,0.92109,1.82250,0.43151,0.78706
23,Disco,0.48878,0.30691,10.20714,0.50202,0.27460,9.92306,0.51202,0.27346,9.43481,0.52213,0.27241,8.79203,0.47507,0.27864,9.42637,0.46561,0.28010,8.77594,0.45617,0.28151,8.31048,0.54063,0.28722,7.67418,0.44868,0.29783,7.10249,0.51104,0.34020,10.25264,0.47533,0.34452,9.73374,0.61769,0.46203,4.67678,0.40272,0.44954,5.98426,0.66998,0.75537,3.02477,0.28585,0.63834,3.34174,0.54277,0.65603,5.90945,0.29918,0.52186,5.40765,0.49426,0.64412,5.73212,0.29836,0.50185,5.44025,0.49594,0.58904,6.06842,0.31363,0.47015,5.99301,0.50675,0.59897,6.16021,0.32390,0.48683,6.10699,0.59050,0.80576,0.84064,1.84127,0.43019,0.79418
24,Disco,0.48919,0.30802,10.37102,0.50075,0.27472,10.50506,0.51057,0.27348,10.10326,0.52047,0.27238,9.51025,0.47429,0.27910,9.73660,0.46485,0.28055,9.06373,0.45544,0.28193,8.54053,0.53828,0.28573,8.57635,0.44799,0.29864,7.35573,0.51175,0.34021,10.64889,0.47648,0.34454,9.68038,0.61862,0.45671,4.78262,0.40520,0.44944,5.56824,0.66970,0.75649,3.29763,0.29885,0.64102,2.92709,0.54213,0.65824,5.83823,0.30372,0.51618,4.68834,0.49280,0.64551,5.63130,0.29794,0.49118,4.76800,0.49608,0.59058,5.92845,0.30977,0.45963,5.24728,0.50688,0.59947,6.02186,0.32155,0.47691,5.35380,0.59239,0.80259,0.97468,1.74148,0.43438,0.79208
25,Disco,0.48428,0.30858,10.39840,0.49792,0.27537,10.97771,0.50819,0.27401,10.53099,0.51857,0.27275,10.03285,0.47071,0.28010,10.11759,0.46118,0.28177,9.30437,0.45168,0.28338,8.59015,0.53904,0.28726,9.05705,0.44549,0.30041,7.11542,0.50803,0.34148,10.88121,0.47167,0.34654,9.65175,0.61928,0.46529,5.12956,0.40370,0.45141,5.34752,0.67182,0.75993,3.44981,0.28210,0.62517,2.34811,0.53974,0.66245,5.78129,0.29611,0.48602,4.13949,0.49308,0.64620,5.50424,0.28847,0.45212,4.29051,0.49254,0.59503,5.86403,0.30694,0.43248,4.84904,0.50241,0.60592,5.91765,0.31931,0.45442,4.91002,0.58904,0.81263,1.71223,1.96570,0.42807,0.79789
26,Disco,0.48506,0.31091,10.02135,0.49834,0.27658,11.01257,0.50874,0.27459,10.53393,0.51922,0.27278,10.11684,0.47064,0.28307,10.36948,0.46085,0.28564,9.45921,0.45106,0.28819,8.41418,0.53939,0.28776,9.57103,0.44369,0.30738,6.15860,0.50844,0.34359,10.33409,0.47210,0.35160,8.61872,0.62044,0.46693,5.00682,0.40358,0.45310,3.98877,0.67034,0.77252,2.63400,0.27551,0.60111,1.63573,0.53912,0.66608,4.60106,0.36461,0.36325,5.30133,0.49339,0.64800,4.46033,0.38664,0.29591,5.23482,0.49444,0.59682,4.73793,0.39897,0.28433,5.59325,0.50471,0.60689,4.73399,0.40109,0.32082,5.71062,0.58764,0.81266,2.17907,2.09925,0.42726,0.79784
27,Disco,0.48727,0.31053,9.94593,0.49912,0.27654,10.19956,0.50944,0.27424,9.71912,0.51984,0.27202,9.18771,0.47150,0.28239,9.58022,0.46171,0.28484,8.78521,0.45192,0.28734,8.05492,0.53975,0.28688,8.59031,0.44478,0.30628,6.46489,0.51137,0.34325,10.57644,0.47502,0.35029,9.26286,0.62090,0.46673,5.06136,0.40481,0.45105,4.98967,0.66579,0.77279,3.28116,0.29068,0.60163,2.18258,0.53988,0.66588,5.07761,0.35904,0.43195,4.54788,0.49359,0.64731,4.89277,0.37355,0.39554,4.71915,0.49883,0.59535,5.20205,0.38432,0.37292,5.14451,0.50976,0.60518,5.29882,0.38849,0.39540,5.23980,0.58628,0.81154,2.39266,2.45724,0.42739,0.79515
28,Disco,0.49117,0.30549,9.43011,0.50233,0.27231,10.22540,0.51243,0.27018,10.08541,0.52264,0.26814,9.75778,0.47503,0.27881,8.78849,0.46529,0.28138,7.88300,0.45554,0.28391,7.13326,0.54071,0.28386,8.89129,0.44788,0.30349,5.46239,0.51474,0.33825,9.86120,0.47826,0.34608,8.33240,0.62046,0.46838,4.84874,0.40399,0.45360,4.13287,0.66931,0.76975,3.17993,0.27906,0.61883,1.83497,0.54172,0.66842,5.45407,0.29769,0.44174,3.68243,0.49428,0.65164,5.26037,0.29558,0.39193,4.00791,0.49635,0.59963,5.56031,0.30502,0.36836,4.48825,0.50615,0.61036,5.60425,0.31562,0.39589,4.51733,0.58505,0.81394,1.51482,1.53837,0.42558,0.79857
29,Disco,0.49188,0.30850,9.84072,0.50317,0.27417,10.42872,0.51362,0.27172,9.91251,0.52415,0.26937,9.42172,0.47530,0.28138,9.99334,0.46529,0.28423,9.17043,0.45528,0.28704,8.19309,0.54270,0.28546,8.66885,0.44704,0.30745,5.77492,0.51617,0.34135,9.79454,0.47852,0.35034,8.17741,0.62300,0.46957,4.98745,0.40709,0.45224,3.95654,0.66658,0.77259,3.07593,0.29244,0.57608,2.16446,0.54344,0.66453,4.98240,0.38523,0.34432,5.77469,0.49826,0.64927,4.79011,0.40429,0.28309,5.65716,0.50194,0.59552,5.01560,0.41484,0.27096,5.89037,0.51221,0.60471,5.09945,0.41732,0.30354,6.10684,0.58515,0.81091,2.64439,2.75132,0.42887,0.79582
30,Disco,0.49188,0.30764,10.23652,0.50317,0.27330,10.73841,0.51358,0.27073,10.13032,0.52416,0.26828,9.59441,0.47485,0.28097,10.32255,0.46451,0.28401,9.46332,0.45406,0.28698,8.42800,0.54270,0.28540,8.93888,0.44478,0.30827,6.05180,0.51630,0.34118,11.21500,0.47821,0.35033,9.31347,0.62385,0.47547,5.42169,0.40709,0.45596,4.31640,0.66357,0.78484,3.21936,0.30824,0.56475,2.73520,0.54346,0.66590,4.98603,0.40127,0.32690,5.63087,0.49874,0.64942,4.72500,0.41858,0.26320,5.42663,0.50317,0.59554,4.94747,0.42528,0.25215,5.56185,0.51359,0.60443,5.10669,0.42841,0.28345,5.88378,0.58704,0.81692,3.83544,4.16818,0.43065,0.80116
31,Disco,0.49139,0.30706,10.54087,0.50355,0.27299,11.22964,0.51387,0.27057,10.59123,0.52427,0.26822,10.05247,0.47589,0.28017,11.01351,0.46604,0.28296,10.19440,0.45612,0.28569,9.20446,0.54361,0.28522,9.13766,0.44809,0.30620,6.53396,0.51558,0.34029,10.08930,0.47854,0.34843,8.55784,0.62275,0.47200,5.14668,0.41253,0.45323,4.26160,0.66274,0.77701,3.25478,0.29668,0.55508,2.48560,0.54782,0.66361,5.23210,0.39253,0.33008,6.35449,0.50476,0.64611,5.02506,0.41272,0.26941,6.15265,0.51050,0.59322,5.31863,0.42494,0.25966,6.36166,0.52102,0.60247,5.37307,0.42636,0.29346,6.57475,0.58466,0.81133,2.31342,2.38446,0.43200,0.79553
32,Disco,0.49045,0.30585,9.43818,0.50305,0.27211,9.73564,0.51343,0.26995,9.24101,0.52386,0.26790,8.78258,0.47543,0.27906,9.30841,0.46571,0.28185,8.55904,0.45598,0.28460,7.76660,0.54391,0.28579,8.08142,0.44884,0.30509,5.74092,0.51455,0.33872,9.97026,0.47744,0.34683,8.73052,0.62151,0.47421,4.67433,0.41037,0.45115,4.22766,0.66087,0.77503,3.02346,0.30438,0.55533,2.33181,0.54873,0.67085,4.79843,0.39010,0.37757,5.02898,0.50478,0.65470,4.58070,0.41177,0.33582,5.11174,0.51103,0.59989,4.86828,0.42116,0.31068,5.39157,0.52108,0.60681,4.97872,0.42249,0.33437,5.56943,0.58614,0.81399,2.90840,2.89540,0.43318,0.79908
33,Disco,0.49246,0.30647,10.35203,0.50364,0.27184,10.90337,0.51410,0.26946,10.76644,0.52460,0.26716,10.39863,0.47620,0.27918,9.69465,0.46625,0.28196,8.87187,0.45621,0.28472,7.99602,0.54382,0.28345,9.54958,0.44985,0.30515,6.12543,0.51794,0.33819,10.42277,0.47949,0.34665,8.82059,0.62205,0.48014,4.76767,0.40742,0.45073,4.34929,0.66137,0.78447,3.31662,0.28151,0.52939,2.10411,0.54661,0.67707,4.46809,0.24170,0.33894,2.77349,0.49912,0.66101,4.20061,0.22012,0.28622,2.58774,0.50431,0.60387,4.44018,0.22859,0.26144,2.87954,0.51316,0.61134,4.51891,0.24136,0.28587,3.16742,0.57990,0.81653,2.98257,2.84334,0.42761,0.79484
34,Disco,0.49147,0.30607,10.01861,0.50307,0.27212,10.17952,0.51345,0.26982,9.74713,0.52384,0.26755,9.31887,0.47596,0.27925,9.63608,0.46625,0.28206,8.84506,0.45654,0.28482,7.97624,0.54410,0.28372,8.68857,0.45092,0.30542,5.95104,0.51648,0.33789,10.05575,0.47918,0.34629,8.45050,0.62398,0.47422,4.71894,0.41098,0.44683,3.98385,0.65269,0.78190,3.23553,0.31408,0.54758,2.04708,0.54855,0.67307,4.53794,0.36228,0.36403,4.00059,0.50572,0.65408,4.35411,0.37267,0.31748,4.00427,0.51569,0.60052,4.62033,0.37932,0.29307,4.22751,0.52426,0.60698,4.72651,0.38344,0.31630,4.46618,0.58259,0.81326,3.22927,3.21113,0.43209,0.79427
