,Label,0_x,0_y,0_v,1_x,1_y,1_v,2_x,2_y,2_v,3_x,3_y,3_v,4_x,4_y,4_v,5_x,5_y,5_v,6_x,6_y,6_v,7_x,7_y,7_v,8_x,8_y,8_v,9_x,9_y,9_v,10_x,10_y,10_v,11_x,11_y,11_v,12_x,12_y,12_v,13_x,13_y,13_v,14_x,14_y,14_v,15_x,15_y,15_v,16_x,16_y,16_v,17_x,17_y,17_v,18_x,18_y,18_v,19_x,19_y,19_v,20_x,20_y,20_v,21_x,21_y,21_v,22_x,22_y,22_v,23_x,23_y,23_v,24_v,24_x,24_y
10,Disco,0.49008,0.30983,11.44274,0.49956,0.27398,11.30102,0.50889,0.27169,10.81907,0.51824,0.26968,10.10784,0.47445,0.28140,10.72544,0.46535,0.28361,9.93754,0.45619,0.28570,9.48059,0.53449,0.28105,9.50336,0.44830,0.30105,8.80830,0.51177,0.33619,12.23438,0.47734,0.34471,11.25098,0.60668,0.45087,6.23297,0.40074,0.45643,5.45754,0.63937,0.74515,4.60670,0.36451,0.73856,3.97291,0.61238,0.56671,6.42384,0.41634,0.67323,5.74302,0.59963,0.52415,6.22325,0.43869,0.66932,5.57369,0.60841,0.48694,6.70155,0.43416,0.62503,5.76501,0.60104,0.50268,7.04931,0.43688,0.62648,6.03216,0.58058,0.77975,2.02541,1.72261,0.43615,0.76961
11,Disco,0.49129,0.31028,11.00347,0.50060,0.27542,10.80991,0.50997,0.27326,10.39368,0.51940,0.27129,9.73779,0.47488,0.28183,10.28835,0.46562,0.28383,9.56253,0.45632,0.28568,9.18916,0.53502,0.28258,9.24725,0.44696,0.30072,8.42742,0.51248,0.33766,11.61382,0.47768,0.34552,10.80528,0.60901,0.45139,6.44391,0.40029,0.46181,5.53144,0.64602,0.73676,4.20113,0.37128,0.74772,4.07227,0.62790,0.56064,5.95964,0.41680,0.66575,5.78468,0.61672,0.52179,6.01471,0.43915,0.65544,5.73855,0.62445,0.48237,6.50144,0.43372,0.61091,5.95902,0.61641,0.49849,6.77735,0.43681,0.61391,6.18975,0.59052,0.78345,2.64429,2.33816,0.43790,0.78094
12,Disco,0.48941,0.31146,11.65592,0.49911,0.27860,10.88944,0.50849,0.27671,10.28936,0.51793,0.27491,9.51673,0.47319,0.28402,10.64194,0.46395,0.28589,9.98451,0.45467,0.28761,9.65073,0.53396,0.28658,8.82857,0.44541,0.30290,8.96729,0.51053,0.34038,12.16553,0.47562,0.34707,11.48300,0.60697,0.46062,6.57053,0.39307,0.46281,6.31349,0.66290,0.74512,4.73175,0.35102,0.74266,3.88371,0.64360,0.54849,6.49561,0.40116,0.67771,5.60898,0.63451,0.49925,6.39438,0.42423,0.67499,5.40851,0.64046,0.46451,6.91237,0.42027,0.63022,5.67530,0.62967,0.48422,7.25106,0.42233,0.63201,5.94490,0.57711,0.79699,2.87344,2.23330,0.41768,0.78609
13,Disco,0.48895,0.31283,11.79282,0.49757,0.27962,12.14606,0.50693,0.27751,11.55106,0.51638,0.27550,10.73338,0.47156,0.28542,11.78009,0.46215,0.28755,10.90323,0.45272,0.28955,10.38877,0.53201,0.28649,9.52360,0.44246,0.30525,9.12685,0.51018,0.34098,10.84369,0.47506,0.34860,10.38559,0.60364,0.44863,6.10192,0.39691,0.46533,5.55603,0.67451,0.71611,3.31351,0.36996,0.76089,4.15984,0.65523,0.51630,5.80448,0.41558,0.66526,5.90853,0.64082,0.46439,6.19236,0.43878,0.64967,5.93573,0.65245,0.43474,6.80159,0.43025,0.60660,6.17780,0.64169,0.45600,6.91812,0.43495,0.61184,6.31301,0.58174,0.78862,1.95229,1.73155,0.42661,0.78822
14,Disco,0.48857,0.31474,11.50153,0.49689,0.28144,11.52390,0.50614,0.27902,11.05702,0.51542,0.27672,10.38042,0.47150,0.28791,10.97549,0.46209,0.29030,10.15031,0.45268,0.29253,9.67437,0.53058,0.28644,9.54421,0.44244,0.30754,8.70777,0.50975,0.34156,11.01632,0.47506,0.35012,10.32717,0.60355,0.44726,6.40661,0.39849,0.46374,5.61375,0.67778,0.70849,3.88565,0.37195,0.74982,3.74951,0.66379,0.50098,5.99988,0.41905,0.65142,5.56711,0.65655,0.44682,6.24307,0.44160,0.63338,5.56075,0.65965,0.41905,6.81109,0.43308,0.59188,5.81959,0.64800,0.44156,6.97197,0.43765,0.59835,5.95979,0.58428,0.78582,2.28502,1.75803,0.42975,0.78643
15,Disco,0.48729,0.31341,11.71721,0.49522,0.28078,11.82530,0.50429,0.27835,11.31850,0.51345,0.27603,10.61276,0.46988,0.28740,11.26465,0.46080,0.28985,10.38239,0.45173,0.29215,9.85227,0.52940,0.28579,9.58590,0.44244,0.30741,8.81307,0.50874,0.34016,10.94672,0.47478,0.34897,10.27121,0.60372,0.44537,6.22103,0.39877,0.46145,5.50604,0.67883,0.70472,3.82385,0.36570,0.74393,3.33930,0.66480,0.50132,6.09240,0.41934,0.64298,5.33339,0.65946,0.44626,6.32433,0.44167,0.62735,5.28248,0.65961,0.41956,6.91649,0.43705,0.58709,5.54471,0.64789,0.44306,7.04442,0.43998,0.59453,5.66565,0.58363,0.78723,1.73636,1.12315,0.42724,0.78530
16,Disco,0.48468,0.31266,11.44656,0.49271,0.27927,11.81700,0.50214,0.27687,11.40893,0.51166,0.27458,10.76426,0.46641,0.28581,10.96080,0.45690,0.28822,9.99246,0.44740,0.29048,9.39597,0.52747,0.28484,9.78294,0.43697,0.30624,8.42820,0.50640,0.34040,11.03085,0.47099,0.34907,10.23486,0.60176,0.44780,6.34157,0.39241,0.46545,5.15800,0.68423,0.70764,3.63476,0.36326,0.75444,3.18202,0.66571,0.49715,6.04516,0.41074,0.64918,4.93972,0.66159,0.44026,6.35245,0.42960,0.63085,4.97524,0.65999,0.41396,6.96568,0.42500,0.59184,5.23078,0.64874,0.43843,7.06395,0.42956,0.59986,5.33463,0.58033,0.79236,2.00534,1.32581,0.42163,0.79143
17,Disco,0.48183,0.31371,11.22697,0.48960,0.28053,11.40055,0.49859,0.27817,10.98435,0.50767,0.27589,10.34407,0.46462,0.28672,10.64753,0.45579,0.28881,9.70253,0.44697,0.29059,9.14941,0.52465,0.28622,9.11167,0.43908,0.30685,7.91272,0.50408,0.34096,10.14758,0.47056,0.35007,9.55483,0.60077,0.44793,5.77448,0.39817,0.46903,4.78353,0.68269,0.69843,3.67961,0.37114,0.75546,3.37960,0.66972,0.50814,5.98490,0.41518,0.64394,5.36949,0.66647,0.45659,6.29012,0.43640,0.62269,5.41357,0.66489,0.42855,6.84193,0.42804,0.58133,5.65767,0.65322,0.44943,6.94029,0.43212,0.58860,5.78297,0.58747,0.79245,1.55919,1.02222,0.43307,0.79569
18,Disco,0.48188,0.31365,11.40357,0.48996,0.28035,11.20600,0.49905,0.27798,10.73305,0.50822,0.27573,10.06931,0.46471,0.28677,10.68839,0.45580,0.28900,9.89046,0.44690,0.29102,9.43948,0.52513,0.28596,9.31418,0.43905,0.30663,8.65075,0.50414,0.34079,11.42021,0.47053,0.34980,10.58281,0.60243,0.44838,6.45448,0.39687,0.46771,5.76773,0.67611,0.71343,4.34405,0.36365,0.75008,3.42066,0.66212,0.51975,6.06756,0.41399,0.63622,5.24603,0.65725,0.46810,6.05867,0.43610,0.61883,5.10664,0.65847,0.43715,6.54889,0.42965,0.57618,5.36695,0.64763,0.45726,6.77355,0.43266,0.58402,5.53547,0.58465,0.79291,1.88911,1.28081,0.42689,0.79207
19,Disco,0.48181,0.31331,10.35861,0.49038,0.28066,10.12506,0.49945,0.27857,9.82476,0.50860,0.27661,9.28361,0.46535,0.28632,9.42811,0.45653,0.28834,8.69011,0.44774,0.29022,8.32443,0.52504,0.28657,8.55497,0.43977,0.30551,7.50217,0.50353,0.34065,10.46883,0.46994,0.34861,9.85040,0.60035,0.44722,6.20582,0.39621,0.46585,4.96093,0.67345,0.71015,4.22902,0.37438,0.75012,3.94099,0.66632,0.52996,5.69426,0.41953,0.63614,5.53877,0.66443,0.48385,5.73705,0.44092,0.61691,5.40934,0.66671,0.45081,6.20265,0.43149,0.57450,5.59985,0.65518,0.46849,6.43667,0.43471,0.58097,5.79602,0.58986,0.78925,2.20847,1.76328,0.43551,0.79386
20,Disco,0.48263,0.31352,11.65125,0.49040,0.28087,11.45715,0.49932,0.27857,10.94571,0.50831,0.27637,10.28839,0.46562,0.28707,11.07014,0.45687,0.28928,10.29820,0.44814,0.29132,9.86921,0.52482,0.28582,9.52947,0.44023,0.30648,8.95512,0.50448,0.34004,11.38658,0.47115,0.34877,10.66629,0.60156,0.44681,6.43946,0.39766,0.46469,5.69608,0.67611,0.70791,4.33278,0.37270,0.74249,3.48694,0.66773,0.52728,5.88179,0.41935,0.63734,5.25735,0.66776,0.47939,5.88702,0.44112,0.62090,5.13464,0.66856,0.44775,6.37622,0.43299,0.57846,5.40892,0.65719,0.46733,6.60009,0.43594,0.58468,5.57069,0.58923,0.78977,2.08218,1.40430,0.43406,0.79301
21,Disco,0.48205,0.31282,10.99317,0.48960,0.28013,10.91006,0.49864,0.27782,10.50740,0.50775,0.27559,9.90635,0.46431,0.28638,10.28479,0.45533,0.28865,9.44166,0.44638,0.29076,8.96829,0.52351,0.28494,9.00607,0.43720,0.30598,7.99395,0.50362,0.33945,10.49169,0.46971,0.34816,10.05553,0.59836,0.44479,6.11790,0.39398,0.46453,5.14517,0.67859,0.70077,3.56904,0.37001,0.74954,3.29053,0.67741,0.52196,5.63868,0.41933,0.63478,5.21605,0.67807,0.47246,5.87456,0.44141,0.61235,5.16627,0.67448,0.44192,6.43675,0.43369,0.57069,5.45482,0.66262,0.46281,6.54318,0.43675,0.57931,5.55808,0.58715,0.78788,1.39069,0.89920,0.43196,0.79238
22,Disco,0.48128,0.31267,11.64735,0.48898,0.28021,11.54459,0.49759,0.27788,11.11623,0.50624,0.27581,10.52657,0.46466,0.28661,11.03464,0.45600,0.28888,10.22829,0.44727,0.29098,9.79046,0.52183,0.28521,9.25261,0.43804,0.30590,8.71558,0.50178,0.33905,9.86785,0.46952,0.34701,9.78341,0.59176,0.44201,6.00757,0.39442,0.46246,5.22340,0.69759,0.67115,2.98886,0.36633,0.74400,3.21000,0.69184,0.49898,5.94285,0.41905,0.63428,5.31186,0.69134,0.45366,6.29580,0.44187,0.61319,5.30107,0.68057,0.42648,6.93109,0.43472,0.57293,5.61973,0.66879,0.44847,6.94995,0.43753,0.58216,5.69277,0.57593,0.78336,0.68988,0.11954,0.42842,0.78534
23,Disco,0.48043,0.31217,10.62966,0.48804,0.28194,10.67654,0.49644,0.27972,10.36706,0.50490,0.27762,9.85911,0.46464,0.28813,9.79078,0.45640,0.29046,8.88849,0.44814,0.29260,8.39015,0.52055,0.28719,8.45074,0.44080,0.30759,7.28728,0.50098,0.33802,8.94961,0.46969,0.34594,8.80024,0.58536,0.43993,5.65985,0.39970,0.46382,4.42725,0.69824,0.63282,3.04035,0.36530,0.73099,3.20892,0.70009,0.46276,6.07987,0.42060,0.62827,5.35390,0.70459,0.41268,6.36796,0.44483,0.60704,5.34573,0.68066,0.39105,6.91751,0.43783,0.56788,5.63216,0.66937,0.41545,6.93609,0.44065,0.57731,5.69285,0.56941,0.77949,1.07206,0.50853,0.42833,0.78350
24,Disco,0.47844,0.31407,11.10208,0.48855,0.28516,12.34576,0.49714,0.28334,11.97277,0.50584,0.28149,11.33621,0.46526,0.29013,10.91080,0.45720,0.29203,9.77412,0.44914,0.29369,9.09739,0.52304,0.29147,8.88800,0.44373,0.30806,7.84542,0.49926,0.34075,8.44114,0.46764,0.34664,8.45809,0.58567,0.44314,4.68766,0.40259,0.46805,3.70196,0.73078,0.55975,2.79873,0.36411,0.72159,2.69082,0.73353,0.36593,6.57068,0.42277,0.62822,5.23727,0.73866,0.30651,6.70652,0.45039,0.61045,5.25260,0.71490,0.29520,7.19789,0.44473,0.56873,5.39464,0.70443,0.32388,7.28950,0.44625,0.57855,5.40717,0.56583,0.78546,-0.37400,-0.77845,0.42531,0.78405
25,Disco,0.48143,0.31068,11.38657,0.49188,0.28262,13.94004,0.50097,0.28169,13.71807,0.51019,0.28075,13.16369,0.46759,0.28564,11.77555,0.45893,0.28705,10.49122,0.45034,0.28821,9.63754,0.52570,0.29258,9.69887,0.44248,0.30339,7.83473,0.50198,0.33922,8.13409,0.46828,0.34325,8.22557,0.58968,0.43354,5.15963,0.39752,0.47479,3.85480,0.76810,0.47979,4.07258,0.35466,0.73050,3.07108,0.77987,0.27257,7.50409,0.42477,0.62758,5.91865,0.78609,0.20712,7.17494,0.45673,0.60697,5.66816,0.76751,0.19410,7.59130,0.45215,0.56158,5.67826,0.75689,0.22293,7.92533,0.45266,0.57329,5.78812,0.57868,0.77655,-0.28811,-0.02589,0.43301,0.78598
26,Disco,0.47805,0.31543,13.08751,0.48852,0.28450,16.20673,0.49765,0.28299,15.92845,0.50690,0.28146,15.23517,0.46461,0.28805,14.09119,0.45612,0.28947,12.82922,0.44776,0.29063,11.96347,0.52398,0.29003,11.68588,0.44185,0.30213,10.58109,0.49980,0.34122,9.66832,0.46639,0.34624,9.54259,0.59212,0.42403,6.08668,0.40130,0.46633,5.00072,0.78326,0.43814,4.97743,0.35191,0.71027,3.63284,0.79890,0.21099,8.68881,0.42858,0.60307,6.23323,0.81117,0.13702,8.33029,0.45708,0.58383,6.10442,0.78951,0.12914,8.85960,0.45648,0.54134,6.19113,0.77477,0.16199,9.23922,0.45840,0.55423,6.19213,0.58194,0.77123,0.34911,-0.03011,0.43240,0.77711
27,Disco,0.47693,0.31271,13.09885,0.48796,0.28258,16.30005,0.49753,0.28134,15.89407,0.50724,0.28010,15.08868,0.46336,0.28598,14.32827,0.45446,0.28763,12.94544,0.44572,0.28909,11.96581,0.52412,0.29269,11.21492,0.43916,0.30501,10.18239,0.49944,0.34130,9.51569,0.46414,0.34629,9.68835,0.59170,0.42298,5.86949,0.40106,0.47452,5.10519,0.77953,0.39618,4.54205,0.35836,0.71265,3.85161,0.81969,0.17375,6.73064,0.42700,0.59726,6.22983,0.83590,0.10587,6.22914,0.45670,0.57450,6.09821,0.81627,0.08616,6.70451,0.45229,0.52924,6.22264,0.80376,0.11393,7.17006,0.45510,0.54076,6.23686,0.58147,0.77458,1.76269,2.19546,0.43510,0.78150
28,Disco,0.47714,0.31589,10.44176,0.48838,0.28543,10.15662,0.49791,0.28409,9.45367,0.50751,0.28286,8.64687,0.46504,0.28947,10.56539,0.45628,0.29114,10.04150,0.44760,0.29274,9.81307,0.52536,0.29713,7.61853,0.44376,0.31018,9.77471,0.50036,0.34301,10.55086,0.46610,0.34880,11.62453,0.58783,0.43001,5.73167,0.40436,0.47486,8.96748,0.74146,0.50504,2.00259,0.36991,0.70626,6.21949,0.70648,0.40431,0.58128,0.43240,0.59445,6.07130,0.70225,0.41392,0.19596,0.46571,0.57166,5.25715,0.68875,0.41113,0.23979,0.45530,0.52553,5.34770,0.67727,0.41782,0.61392,0.45469,0.53769,5.46955,0.58198,0.77772,7.78875,10.77837,0.44792,0.78511
29,Disco,0.48140,0.31592,12.75616,0.49306,0.28709,13.65745,0.50287,0.28648,12.87862,0.51286,0.28587,11.85468,0.46890,0.28965,13.38802,0.45973,0.29106,12.31337,0.45089,0.29221,11.67007,0.52765,0.30344,9.51793,0.44432,0.31338,10.67582,0.50339,0.34638,11.38474,0.46730,0.35095,12.08025,0.58506,0.41283,8.14927,0.41273,0.48799,8.28534,0.71459,0.31972,3.15679,0.37935,0.69937,4.85485,0.79681,0.15971,0.47706,0.43108,0.57058,5.18765,0.82808,0.11350,0.06498,0.46192,0.54843,4.92544,0.81610,0.09862,0.33619,0.45608,0.50794,5.31433,0.80422,0.11739,0.49518,0.45595,0.51794,5.20966,0.59330,0.76526,8.22265,9.78360,0.46587,0.77757
30,Disco,0.48759,0.32108,13.04970,0.49834,0.29152,13.87496,0.50759,0.29114,13.39015,0.51697,0.29081,12.64330,0.47492,0.29311,13.40640,0.46613,0.29399,12.61332,0.45761,0.29462,12.19309,0.52999,0.30441,10.51613,0.44949,0.31166,11.63737,0.50768,0.35010,11.66470,0.47322,0.35311,12.56488,0.58629,0.41169,8.31791,0.40761,0.48203,8.68615,0.73030,0.31786,3.44302,0.38028,0.71870,4.46885,0.81917,0.14470,1.11059,0.43204,0.58254,4.71393,0.85004,0.09611,0.43848,0.46110,0.55622,4.47341,0.84014,0.07693,0.76983,0.45459,0.51552,4.87914,0.83079,0.09802,1.09472,0.45650,0.52564,4.78451,0.58699,0.76858,6.93373,7.84069,0.45167,0.77987
31,Disco,0.48381,0.32078,13.06858,0.49678,0.29217,14.15187,0.50637,0.29211,13.57229,0.51606,0.29208,12.70099,0.47328,0.29290,13.49221,0.46456,0.29349,12.52293,0.45611,0.29383,11.93737,0.53155,0.30703,10.11139,0.45020,0.31169,11.09502,0.50513,0.35086,11.09520,0.46996,0.35250,12.00166,0.58787,0.41389,7.90379,0.41219,0.48131,8.29758,0.72251,0.31189,3.98001,0.37987,0.69301,4.77023,0.81921,0.13910,1.41749,0.43072,0.57991,4.88341,0.85299,0.08973,0.64924,0.46043,0.56240,4.47844,0.84361,0.07004,0.91573,0.45524,0.52017,4.79023,0.83358,0.09034,1.30683,0.45682,0.52753,4.79081,0.59484,0.77075,7.38667,8.71428,0.46187,0.78344
32,Disco,0.48465,0.32411,13.83235,0.49728,0.29416,14.81590,0.50670,0.29361,14.15219,0.51621,0.29304,13.21545,0.47424,0.29571,14.41514,0.46568,0.29650,13.50277,0.45738,0.29702,12.96268,0.53204,0.30738,10.73981,0.45215,0.31328,12.27724,0.50594,0.35325,11.77403,0.47157,0.35565,12.58514,0.58769,0.41422,8.37707,0.41400,0.47687,8.92390,0.71814,0.30154,4.08379,0.37963,0.67964,4.54460,0.81799,0.12639,1.49314,0.42364,0.58061,4.70584,0.85226,0.07735,0.72043,0.45121,0.56606,4.41587,0.84376,0.05752,0.99211,0.44758,0.52540,4.82061,0.83395,0.07744,1.34405,0.44945,0.53149,4.76837,0.58664,0.77587,7.69656,8.48640,0.45786,0.77825
33,Disco,0.48638,0.32642,11.40971,0.49796,0.29746,11.61672,0.50721,0.29706,10.77257,0.51656,0.29678,9.80043,0.47547,0.29906,11.92446,0.46673,0.29993,11.25309,0.45813,0.30067,10.87789,0.53005,0.31321,8.20637,0.45179,0.31862,10.26334,0.50632,0.35442,10.13480,0.47225,0.35707,11.21040,0.58034,0.41824,6.25235,0.41492,0.47611,7.94380,0.66090,0.39763,3.17604,0.38780,0.68450,5.15183,0.70494,0.30204,0.82470,0.43318,0.56829,4.96133,0.72424,0.27201,0.18920,0.46296,0.54780,4.36360,0.71789,0.25828,0.17304,0.45309,0.50889,4.59934,0.71355,0.27278,0.51253,0.45350,0.51747,4.65491,0.58804,0.76928,7.81559,10.09260,0.46520,0.78467
34,Disco,0.48998,0.32873,13.71870,0.50202,0.30058,14.82254,0.51113,0.30098,14.24166,0.52032,0.30142,13.38848,0.47918,0.29987,14.37800,0.47061,0.29989,13.51646,0.46229,0.29968,13.02977,0.53272,0.31528,10.91431,0.45400,0.31534,12.18913,0.50858,0.35873,11.64756,0.47465,0.35850,12.40976,0.58244,0.41867,8.48197,0.40909,0.47783,8.31822,0.72011,0.30820,4.06624,0.37292,0.69833,4.18413,0.81711,0.12696,1.55626,0.42438,0.57629,4.40489,0.84962,0.07627,0.74664,0.45120,0.55578,4.20548,0.84085,0.05548,1.06631,0.44806,0.51684,4.66340,0.83122,0.07666,1.41355,0.45016,0.52581,4.55072,0.58084,0.77744,6.89738,7.27148,0.44838,0.78148
