,Label,0_x,0_y,0_v,1_x,1_y,1_v,2_x,2_y,2_v,3_x,3_y,3_v,4_x,4_y,4_v,5_x,5_y,5_v,6_x,6_y,6_v,7_x,7_y,7_v,8_x,8_y,8_v,9_x,9_y,9_v,10_x,10_y,10_v,11_x,11_y,11_v,12_x,12_y,12_v,13_x,13_y,13_v,14_x,14_y,14_v,15_x,15_y,15_v,16_x,16_y,16_v,17_x,17_y,17_v,18_x,18_y,18_v,19_x,19_y,19_v,20_x,20_y,20_v,21_x,21_y,21_v,22_x,22_y,22_v,23_x,23_y,23_v,24_v,24_x,24_y
10,Disco,0.50140,0.19777,11.48208,0.51615,0.16654,12.16340,0.52859,0.16725,11.46452,0.54117,0.16820,10.61040,0.48350,0.16586,11.80318,0.47120,0.16589,11.21603,0.45906,0.16585,10.98594,0.55439,0.19544,8.17066,0.44169,0.19521,9.33931,0.52373,0.24484,8.64118,0.47456,0.24317,9.00874,0.62803,0.34240,5.28790,0.36066,0.41416,5.71425,0.82011,0.21311,4.58895,0.21272,0.64690,3.73450,0.95971,0.04882,3.45946,0.07763,0.83581,2.01281,1.00265,-0.00049,2.49061,0.03456,0.88653,1.07075,0.99011,-0.02281,2.60070,0.03021,0.87470,1.11717,0.97793,-0.00074,3.00585,0.04849,0.86506,1.37361,0.62610,0.81322,5.67172,6.54788,0.42915,0.83430
11,Disco,0.50146,0.19764,11.86196,0.51618,0.16624,12.65765,0.52860,0.16696,11.70489,0.54125,0.16793,10.61335,0.48354,0.16558,12.69337,0.47122,0.16564,12.01370,0.45903,0.16564,11.69904,0.55483,0.19541,7.65443,0.44169,0.19520,9.76341,0.52373,0.24482,8.23912,0.47460,0.24315,8.84849,0.62982,0.34295,3.90616,0.36064,0.41535,5.35792,0.82405,0.21000,3.24822,0.21275,0.64888,3.80502,0.95449,0.04452,2.25511,0.07717,0.84132,2.10640,0.99529,-0.00352,1.35639,0.03395,0.89244,1.12481,0.97706,-0.02540,1.46829,0.02942,0.88122,1.21253,0.96844,-0.00315,1.83524,0.04783,0.87302,1.46622,0.62630,0.82247,4.56088,5.84349,0.42910,0.83675
12,Disco,0.50172,0.19768,11.85825,0.51667,0.16637,12.61084,0.52925,0.16717,11.56967,0.54201,0.16822,10.36991,0.48370,0.16558,12.73177,0.47122,0.16568,12.02055,0.45889,0.16573,11.65940,0.55550,0.19589,7.44954,0.44136,0.19569,9.76029,0.52423,0.24499,8.46000,0.47460,0.24329,9.08828,0.62951,0.34385,4.16057,0.36069,0.41546,5.55044,0.82248,0.21015,3.18976,0.21253,0.64786,3.62018,0.95831,0.04074,1.76052,0.07704,0.84307,1.84636,0.99924,-0.01088,0.86239,0.03393,0.89864,0.87617,0.98493,-0.03213,0.96255,0.02972,0.88577,0.99233,0.97560,-0.00926,1.33594,0.04810,0.87556,1.23823,0.62489,0.81845,4.88449,6.36073,0.42932,0.82995
13,Disco,0.50023,0.19775,11.54343,0.51631,0.16668,12.23013,0.52875,0.16756,11.37676,0.54135,0.16865,10.37572,0.48365,0.16531,12.10899,0.47141,0.16505,11.50982,0.45931,0.16468,11.27817,0.55458,0.19641,7.57275,0.44203,0.19281,9.64244,0.52162,0.24508,8.22767,0.47306,0.24191,8.95060,0.62652,0.34330,4.27916,0.36020,0.41374,5.26356,0.81347,0.21477,3.77691,0.21384,0.64720,3.58627,0.95710,0.04077,2.89688,0.07900,0.84569,1.96901,1.00368,-0.00959,2.03738,0.03622,0.90193,1.05647,0.99064,-0.03016,2.15114,0.03113,0.88953,1.08876,0.97829,-0.00730,2.53120,0.04938,0.87875,1.33375,0.62613,0.81864,4.46044,5.73954,0.42987,0.83255
14,Disco,0.49981,0.19801,11.85873,0.51605,0.16692,12.42276,0.52846,0.16768,11.44433,0.54104,0.16868,10.32489,0.48336,0.16622,12.56688,0.47113,0.16640,11.90289,0.45904,0.16655,11.59263,0.55420,0.19668,7.56484,0.44178,0.19655,9.77733,0.52156,0.24522,8.54089,0.47291,0.24318,9.09138,0.62886,0.34573,3.92935,0.36271,0.41675,5.62466,0.82039,0.21448,2.44343,0.21693,0.64751,3.79804,0.95065,0.04197,1.41794,0.07808,0.84453,1.89805,0.99248,-0.00805,0.63211,0.03434,0.90024,0.94383,0.97220,-0.02772,0.76059,0.02635,0.88811,1.01621,0.96513,-0.00496,1.08990,0.04529,0.87804,1.24995,0.62607,0.83793,4.81021,6.26021,0.43000,0.84229
15,Disco,0.50026,0.19811,11.50596,0.51677,0.16717,12.21208,0.52924,0.16844,11.40025,0.54188,0.17015,10.42918,0.48397,0.16589,11.95047,0.47168,0.16546,11.31988,0.45954,0.16480,11.08165,0.55450,0.19820,7.66063,0.44184,0.19326,9.51625,0.52114,0.24557,8.31773,0.47221,0.24285,9.12582,0.62499,0.34526,4.68400,0.35987,0.41588,5.41546,0.81236,0.21461,3.96713,0.21532,0.65005,3.59420,0.95486,0.03971,2.64250,0.07172,0.84635,1.88413,1.00398,-0.01248,1.66203,0.02674,0.90210,0.92961,0.98605,-0.03480,1.76406,0.01799,0.88911,1.00657,0.97542,-0.01204,2.19803,0.03715,0.87890,1.29916,0.62620,0.82028,5.45154,6.72894,0.43350,0.83832
16,Disco,0.49875,0.19806,12.96347,0.51573,0.16700,13.70316,0.52842,0.16822,12.49947,0.54124,0.16984,11.23755,0.48245,0.16564,14.23216,0.47010,0.16527,13.58727,0.45791,0.16473,13.24953,0.55549,0.19786,8.02956,0.44129,0.19323,11.05172,0.52108,0.24555,8.77274,0.47152,0.24288,9.52159,0.62569,0.34420,4.34696,0.35940,0.41263,5.94515,0.81834,0.21523,3.86401,0.21559,0.64768,4.40238,0.96208,0.03992,3.26038,0.07534,0.84829,2.71642,1.01256,-0.01311,2.35318,0.02811,0.90968,1.62276,0.99470,-0.03832,2.50928,0.02221,0.89882,1.67443,0.98243,-0.01513,2.92646,0.04203,0.88582,1.94383,0.61697,0.81188,4.26175,5.56946,0.42181,0.82633
17,Disco,0.49911,0.20020,11.74729,0.51619,0.16908,12.64216,0.52888,0.17068,11.79146,0.54171,0.17265,10.79323,0.48290,0.16634,12.41410,0.47052,0.16558,11.78549,0.45830,0.16477,11.53612,0.55507,0.19889,7.93333,0.44093,0.19286,9.77486,0.52043,0.24720,8.21073,0.47117,0.24298,8.91132,0.62428,0.34286,4.78461,0.35754,0.41204,5.45252,0.81433,0.21532,4.53712,0.21557,0.64731,4.16682,0.96208,0.03961,3.52100,0.07548,0.85108,2.41531,1.01317,-0.01461,2.53673,0.02845,0.91095,1.40431,0.99674,-0.04033,2.65709,0.02242,0.90027,1.43786,0.98282,-0.01664,3.10964,0.04215,0.88779,1.73362,0.62165,0.81026,5.04855,6.32659,0.42313,0.83147
18,Disco,0.49874,0.20015,12.03409,0.51597,0.16899,12.64559,0.52870,0.17053,11.57729,0.54156,0.17241,10.42372,0.48260,0.16631,12.96609,0.47024,0.16557,12.34200,0.45804,0.16479,12.05409,0.55514,0.19815,7.42080,0.44090,0.19285,10.14064,0.52050,0.24718,8.22390,0.47114,0.24301,8.92617,0.62508,0.34241,3.73724,0.35762,0.41159,5.41913,0.82057,0.21503,3.11252,0.21665,0.64781,3.96022,0.96213,0.03989,2.48349,0.07685,0.85317,2.33224,1.01263,-0.01338,1.66088,0.02968,0.91192,1.31793,0.99583,-0.03965,1.80692,0.02277,0.90180,1.35605,0.98270,-0.01594,2.19259,0.04226,0.88995,1.60400,0.62140,0.81306,3.97573,5.37469,0.42278,0.83145
19,Disco,0.49953,0.20022,12.34762,0.51642,0.16905,13.12058,0.52902,0.17054,12.19245,0.54177,0.17246,11.11541,0.48322,0.16644,12.97039,0.47091,0.16573,12.29495,0.45877,0.16498,11.97426,0.55473,0.19832,8.25887,0.44125,0.19289,10.12910,0.52086,0.24726,8.84344,0.47175,0.24303,9.43027,0.62446,0.34127,5.16079,0.35724,0.41067,5.88725,0.81832,0.21551,4.38965,0.21663,0.64813,4.08827,0.96156,0.03954,3.47300,0.07691,0.85461,2.24405,1.01295,-0.01372,2.49635,0.03040,0.91330,1.22866,0.99697,-0.03975,2.60687,0.02331,0.90274,1.23878,0.98338,-0.01620,3.04471,0.04263,0.89084,1.52853,0.62143,0.81010,5.56959,6.76639,0.42477,0.82869
20,Disco,0.49964,0.19925,12.05906,0.51633,0.16819,12.91386,0.52890,0.16943,11.84669,0.54162,0.17106,10.65770,0.48318,0.16628,13.07364,0.47086,0.16596,12.38439,0.45872,0.16560,12.03559,0.55471,0.19719,7.79215,0.44121,0.19446,10.07139,0.52147,0.24596,8.71716,0.47226,0.24299,9.25621,0.62694,0.34161,4.50573,0.35950,0.41080,5.94015,0.82149,0.20964,3.44055,0.21778,0.64252,3.97145,0.96068,0.03024,2.28197,0.08436,0.84885,2.10092,1.00895,-0.02344,1.37704,0.04066,0.91152,1.09068,0.99012,-0.04817,1.50755,0.03972,0.90050,1.19406,0.97936,-0.02472,1.89116,0.05807,0.88628,1.44334,0.62309,0.82297,4.83422,6.29615,0.42626,0.83473
21,Disco,0.49983,0.20009,12.05493,0.51629,0.16923,12.83794,0.52883,0.17017,11.84116,0.54150,0.17145,10.67903,0.48318,0.16814,12.76029,0.47087,0.16816,12.01165,0.45873,0.16816,11.62835,0.55444,0.19760,7.73703,0.44121,0.19772,9.63249,0.52167,0.24636,8.34680,0.47262,0.24451,8.91252,0.62636,0.34112,4.35794,0.36072,0.41216,5.28936,0.81938,0.20978,3.60060,0.21675,0.64308,3.75239,0.96040,0.03043,2.51000,0.08206,0.84884,1.96852,1.00889,-0.02333,1.54325,0.03988,0.91091,0.94577,0.99012,-0.04813,1.65275,0.03947,0.89990,1.00041,0.97931,-0.02459,2.07077,0.05785,0.88601,1.29019,0.62381,0.81002,5.10539,6.66500,0.42687,0.82310
22,Disco,0.50241,0.19981,11.26589,0.51621,0.16894,11.72676,0.52855,0.17014,10.80583,0.54102,0.17116,9.77442,0.48365,0.16754,11.88685,0.47135,0.16770,11.27918,0.45918,0.16797,11.03195,0.55370,0.19726,7.24292,0.44131,0.19895,9.18123,0.52512,0.24615,8.27549,0.47612,0.24397,8.76048,0.63028,0.34046,3.94393,0.36478,0.41638,5.31821,0.82736,0.20589,2.53898,0.21786,0.64812,3.65519,0.95936,0.03716,1.36640,0.07586,0.84970,1.89859,1.00094,-0.00992,0.52858,0.03179,0.90889,0.95053,0.97706,-0.02698,0.64331,0.02456,0.89812,1.04631,0.97414,-0.00548,0.96728,0.04329,0.88573,1.30149,0.63252,0.82223,4.76286,6.16899,0.43759,0.83391
23,Disco,0.50347,0.19900,12.17054,0.51827,0.16859,12.68930,0.53056,0.16982,11.72062,0.54299,0.17096,10.60458,0.48594,0.16723,12.82908,0.47379,0.16749,12.22010,0.46178,0.16792,11.95709,0.55588,0.19727,7.72984,0.44456,0.19780,10.25084,0.52558,0.24588,8.75205,0.47674,0.24378,9.50840,0.63043,0.34212,4.14171,0.36408,0.41616,5.76527,0.82260,0.20663,3.20643,0.21726,0.64783,3.71808,0.95616,0.04646,2.35102,0.07532,0.85206,2.00961,1.00027,0.00259,1.50295,0.03102,0.91192,1.03697,0.97766,-0.01727,1.60557,0.02388,0.90100,1.09917,0.97366,0.00303,1.93702,0.04230,0.88920,1.34008,0.63099,0.82228,4.83753,6.28136,0.43680,0.83474
24,Disco,0.50383,0.19878,12.04518,0.51915,0.16858,12.55309,0.53146,0.16983,11.63535,0.54390,0.17118,10.56806,0.48663,0.16653,12.60267,0.47438,0.16626,12.01572,0.46227,0.16600,11.78053,0.55601,0.19837,7.68740,0.44452,0.19595,10.01010,0.52554,0.24596,8.58717,0.47661,0.24326,9.41294,0.62729,0.34383,4.54485,0.36022,0.41617,5.73660,0.81641,0.20694,4.16244,0.21263,0.64813,4.07579,0.95806,0.04639,2.99339,0.07379,0.85212,2.37683,1.00065,0.00190,2.02260,0.02986,0.91176,1.34309,0.98168,-0.01835,2.11369,0.02369,0.90037,1.39448,0.97506,0.00270,2.52469,0.04212,0.88870,1.67963,0.63030,0.81707,5.45514,6.71420,0.43525,0.83383
25,Disco,0.50137,0.19896,12.43987,0.51714,0.16886,13.07699,0.52948,0.17013,12.04790,0.54196,0.17154,10.87058,0.48485,0.16685,13.29736,0.47272,0.16662,12.65547,0.46075,0.16640,12.35116,0.55531,0.19965,7.92934,0.44410,0.19674,10.53505,0.52336,0.24640,8.95678,0.47448,0.24370,9.69498,0.62803,0.34799,4.39384,0.36091,0.41681,6.15967,0.81514,0.20696,3.14287,0.21421,0.64866,3.95899,0.95330,0.04637,1.94028,0.07581,0.85682,2.05442,0.99927,0.00043,1.07059,0.03229,0.91946,1.07684,0.97599,-0.01941,1.14588,0.02811,0.90824,1.18023,0.97424,0.00213,1.47902,0.04639,0.89591,1.41830,0.62544,0.83965,5.09553,6.53594,0.43079,0.84561
26,Disco,0.50117,0.19894,11.74030,0.51711,0.16883,12.36697,0.52941,0.17015,11.43144,0.54186,0.17164,10.34948,0.48485,0.16680,12.33832,0.47274,0.16646,11.70482,0.46081,0.16609,11.42675,0.55520,0.19947,7.53448,0.44431,0.19530,9.67546,0.52281,0.24635,8.45331,0.47438,0.24294,9.09761,0.62795,0.34673,4.41344,0.36082,0.41346,5.61774,0.81426,0.21190,3.43412,0.21531,0.64665,3.65188,0.95337,0.04598,2.41074,0.07772,0.85475,1.98773,1.00058,-0.00294,1.55491,0.03433,0.91546,1.05492,0.98088,-0.02562,1.65926,0.02997,0.90335,1.11194,0.97559,-0.00347,2.03470,0.04839,0.89206,1.36272,0.62519,0.83637,4.42624,5.82835,0.43006,0.84493
27,Disco,0.50134,0.19895,11.80649,0.51750,0.16916,12.37098,0.52969,0.17074,11.42549,0.54204,0.17259,10.31170,0.48549,0.16680,12.47050,0.47340,0.16642,11.87164,0.46151,0.16593,11.61230,0.55405,0.20101,7.52757,0.44376,0.19514,9.84661,0.52191,0.24660,8.42018,0.47352,0.24283,9.24394,0.62479,0.34579,4.36688,0.35988,0.41320,5.64940,0.80910,0.21421,3.30342,0.21883,0.64758,3.85686,0.94451,0.05052,2.08813,0.08316,0.86083,2.03619,0.99387,0.00141,1.22018,0.04048,0.92406,1.08172,0.97657,-0.01760,1.27830,0.03647,0.91300,1.17430,0.96830,0.00493,1.60885,0.05488,0.89992,1.43554,0.62765,0.82771,5.24195,6.69719,0.43221,0.84139
28,Disco,0.50116,0.19909,12.08440,0.51668,0.16932,12.81410,0.52887,0.17058,11.71298,0.54121,0.17207,10.49889,0.48472,0.16789,13.12727,0.47262,0.16786,12.41488,0.46069,0.16773,12.05238,0.55383,0.20100,7.53146,0.44310,0.19825,9.90558,0.52234,0.24660,8.42076,0.47369,0.24436,9.01533,0.62850,0.34512,3.83702,0.36175,0.41488,5.54755,0.82000,0.21385,2.43207,0.21972,0.64746,3.91656,0.94429,0.04809,1.40571,0.08087,0.85760,2.12917,0.98948,-0.00051,0.52901,0.03741,0.91680,1.10741,0.96481,-0.01875,0.65246,0.03194,0.90580,1.24961,0.95991,0.00362,0.99196,0.05068,0.89470,1.50873,0.62975,0.83015,4.51138,6.18423,0.43274,0.84068
29,Disco,0.50082,0.20043,11.81905,0.51671,0.17042,12.32147,0.52892,0.17180,11.50033,0.54126,0.17344,10.50609,0.48485,0.16839,12.17609,0.47284,0.16815,11.59990,0.46099,0.16787,11.38403,0.55370,0.20123,7.87682,0.44385,0.19797,9.95096,0.52175,0.24725,8.70045,0.47352,0.24449,9.43836,0.62678,0.34460,4.65389,0.36178,0.41456,5.85898,0.81406,0.21323,3.30110,0.21858,0.64808,3.68519,0.94516,0.04413,2.09590,0.07032,0.85253,1.82614,0.99255,-0.00725,1.22009,0.02507,0.90678,0.90953,0.97243,-0.02700,1.31394,0.01234,0.89435,0.94890,0.96500,-0.00416,1.68919,0.03184,0.88554,1.20237,0.62912,0.82904,5.58781,6.95215,0.43347,0.84058
30,Disco,0.50217,0.20034,11.89080,0.51690,0.16984,12.47422,0.52912,0.17052,11.47121,0.54148,0.17141,10.34611,0.48485,0.16764,12.67789,0.47275,0.16736,12.04542,0.46082,0.16722,11.75041,0.55401,0.19937,7.57479,0.44335,0.19809,9.82206,0.52426,0.24640,8.59150,0.47548,0.24396,9.12360,0.62975,0.34507,3.94866,0.36132,0.41576,5.59634,0.82224,0.21385,3.05564,0.21620,0.64824,3.76075,0.95100,0.04730,2.04022,0.07126,0.85117,2.12917,0.99684,-0.00226,1.22050,0.02640,0.90725,1.16267,0.97492,-0.02291,1.34352,0.01634,0.89496,1.25084,0.96903,-0.00054,1.68031,0.03547,0.88536,1.48500,0.62664,0.83403,4.50658,5.86848,0.43155,0.84298
31,Disco,0.50229,0.20012,12.04679,0.51761,0.16988,12.68391,0.52989,0.17074,11.79258,0.54232,0.17175,10.73939,0.48541,0.16710,12.57695,0.47332,0.16648,11.95978,0.46138,0.16592,11.70267,0.55482,0.19977,7.90595,0.44400,0.19469,9.93929,0.52357,0.24661,8.69747,0.47508,0.24297,9.41363,0.62706,0.34497,4.84605,0.35968,0.41398,5.76603,0.81472,0.21819,4.17562,0.21647,0.64725,3.99725,0.95290,0.04767,3.21330,0.07258,0.85219,2.27165,1.00317,-0.00223,2.29977,0.02791,0.90952,1.30230,0.98698,-0.02406,2.39096,0.01990,0.89804,1.30732,0.97489,-0.00147,2.79869,0.03885,0.88713,1.58206,0.62650,0.82440,5.25111,6.50797,0.43144,0.84190
32,Disco,0.50257,0.20006,11.83727,0.51754,0.16938,12.40371,0.52983,0.17001,11.50274,0.54227,0.17079,10.46909,0.48531,0.16707,12.45193,0.47323,0.16642,11.87056,0.46132,0.16591,11.61239,0.55490,0.19862,7.92217,0.44399,0.19490,9.87148,0.52436,0.24659,8.78520,0.47563,0.24282,9.28675,0.62746,0.34448,4.95702,0.36099,0.41408,6.03717,0.81643,0.21772,3.82420,0.21651,0.64591,3.92498,0.95388,0.04751,2.61710,0.07406,0.84993,1.97529,1.00358,-0.00247,1.71033,0.02992,0.90822,0.98322,0.98713,-0.02433,1.83301,0.02378,0.89653,1.03833,0.97517,-0.00171,2.22087,0.04229,0.88545,1.29560,0.62727,0.82128,5.59104,6.78417,0.43381,0.83994
33,Disco,0.50269,0.19841,11.88822,0.51775,0.16819,12.51130,0.53009,0.16898,11.53837,0.54257,0.16999,10.42257,0.48546,0.16633,12.58337,0.47333,0.16595,11.86449,0.46137,0.16566,11.50286,0.55532,0.19872,7.49483,0.44395,0.19491,9.45451,0.52461,0.24589,8.41866,0.47559,0.24273,9.06336,0.62947,0.34442,4.39716,0.36130,0.41442,5.53515,0.82222,0.20448,3.24581,0.21647,0.64591,3.80924,0.94933,0.04192,1.88876,0.07435,0.84845,2.04939,0.98694,-0.00587,0.85254,0.02980,0.90634,1.02863,0.96062,-0.02510,0.91411,0.02498,0.89402,1.18382,0.95648,-0.00294,1.29575,0.04367,0.88378,1.48280,0.62780,0.82101,5.58133,6.82892,0.43377,0.83553
