,Label,0_x,0_y,0_v,1_x,1_y,1_v,2_x,2_y,2_v,3_x,3_y,3_v,4_x,4_y,4_v,5_x,5_y,5_v,6_x,6_y,6_v,7_x,7_y,7_v,8_x,8_y,8_v,9_x,9_y,9_v,10_x,10_y,10_v,11_x,11_y,11_v,12_x,12_y,12_v,13_x,13_y,13_v,14_x,14_y,14_v,15_x,15_y,15_v,16_x,16_y,16_v,17_x,17_y,17_v,18_x,18_y,18_v,19_x,19_y,19_v,20_x,20_y,20_v,21_x,21_y,21_v,22_x,22_y,22_v,23_x,23_y,23_v,24_v,24_x,24_y
10,Disco,0.46785,0.26917,11.06050,0.48036,0.23447,12.31316,0.49264,0.23526,11.64445,0.50508,0.23616,10.80212,0.44858,0.23183,11.94581,0.43589,0.23135,11.32794,0.42345,0.23069,11.02358,0.51495,0.25704,7.76324,0.40276,0.25426,9.49218,0.48815,0.31209,8.52757,0.44051,0.30961,9.85078,0.57724,0.39278,4.83927,0.32950,0.47248,5.24014,0.76092,0.29737,4.69940,0.32867,0.76565,3.64254,0.89989,0.13263,3.57750,0.42967,0.95509,5.15020,0.94126,0.08307,2.65091,0.45295,1.03089,4.24122,0.92254,0.06326,2.82596,0.48327,0.99691,4.40735,0.90565,0.08864,3.33053,0.48291,0.96996,4.80363,0.58961,0.82164,4.16086,4.68187,0.40834,0.85385
11,Disco,0.46696,0.26983,11.30277,0.47985,0.23483,12.66096,0.49232,0.23551,11.99802,0.50493,0.23630,11.14094,0.44780,0.23229,12.23965,0.43503,0.23181,11.61563,0.42250,0.23115,11.28249,0.51591,0.25625,8.01404,0.40252,0.25403,9.80788,0.48807,0.31274,8.61221,0.44012,0.31036,9.92682,0.57948,0.39327,5.08505,0.32999,0.47068,5.87326,0.76384,0.29724,4.70674,0.32703,0.76150,3.94818,0.90490,0.12904,3.55887,0.42703,0.95454,5.36675,0.94669,0.07669,2.64959,0.45026,1.03206,4.44466,0.92896,0.05666,2.82526,0.48146,0.99854,4.62486,0.91204,0.08295,3.34735,0.48121,0.97087,5.01805,0.59029,0.82641,4.67862,5.26380,0.40868,0.85630
12,Disco,0.46674,0.27070,11.06865,0.47962,0.23512,12.60383,0.49210,0.23572,11.88989,0.50472,0.23643,10.99110,0.44760,0.23272,12.19316,0.43484,0.23226,11.53583,0.42232,0.23162,11.19191,0.51583,0.25644,7.86065,0.40246,0.25406,9.66804,0.48794,0.31300,8.39179,0.44001,0.31086,9.73112,0.57915,0.39296,4.89134,0.33004,0.47083,5.52599,0.76383,0.29184,4.63869,0.32698,0.76148,3.80455,0.90517,0.12574,3.43946,0.42700,0.95309,5.17642,0.94695,0.07455,2.54161,0.45023,1.02985,4.26129,0.92965,0.05480,2.73366,0.48141,0.99610,4.43118,0.91327,0.08096,3.24742,0.48118,0.96887,4.80969,0.59370,0.83174,4.23699,4.96067,0.41133,0.86384
13,Disco,0.46651,0.27051,11.55237,0.47930,0.23498,12.58683,0.49167,0.23559,11.92793,0.50418,0.23632,11.08539,0.44743,0.23255,12.25795,0.43476,0.23209,11.71338,0.42232,0.23143,11.47913,0.51489,0.25623,8.03141,0.40237,0.25377,10.12894,0.48743,0.31264,9.07570,0.43978,0.31048,10.45662,0.57864,0.39364,5.38392,0.32970,0.47122,6.13068,0.76446,0.29209,5.08719,0.32642,0.75963,4.27758,0.91004,0.12393,3.91694,0.42347,0.95480,5.52032,0.95260,0.07081,2.96451,0.44581,1.03241,4.54254,0.93524,0.05037,3.12474,0.47594,0.99911,4.68950,0.91894,0.07747,3.65929,0.47559,0.97179,5.09140,0.59357,0.83480,4.91789,5.36849,0.41132,0.86540
14,Disco,0.46607,0.27006,11.42866,0.47878,0.23454,12.93984,0.49113,0.23514,12.15246,0.50362,0.23586,11.19570,0.44693,0.23216,12.60412,0.43426,0.23173,11.89297,0.42183,0.23111,11.49407,0.51439,0.25590,7.79725,0.40175,0.25369,9.68268,0.48698,0.31222,8.37685,0.43932,0.31019,9.72406,0.57680,0.39351,4.89307,0.32958,0.46957,5.59943,0.76549,0.29328,4.90507,0.32650,0.76151,4.07013,0.91395,0.12233,3.60394,0.42588,0.95694,5.45645,0.95710,0.06839,2.62497,0.44877,1.03431,4.43802,0.93979,0.04739,2.81508,0.47969,1.00101,4.61239,0.92287,0.07412,3.37556,0.47932,0.97313,5.04605,0.58849,0.82633,4.35662,5.01690,0.40825,0.85448
15,Disco,0.46624,0.27000,10.89002,0.47897,0.23453,12.62943,0.49133,0.23512,11.85998,0.50382,0.23582,10.90083,0.44705,0.23220,12.22818,0.43433,0.23178,11.50045,0.42182,0.23114,11.08855,0.51466,0.25596,7.68974,0.40145,0.25438,9.28751,0.48716,0.31227,8.07457,0.43948,0.31024,9.31466,0.57713,0.39421,4.44819,0.32968,0.47245,4.84471,0.76516,0.28901,4.32366,0.32674,0.76388,3.29187,0.91264,0.12360,3.20911,0.42697,0.95732,4.58026,0.95636,0.07169,2.35244,0.45053,1.03360,3.72072,0.93692,0.05239,2.51488,0.48156,1.00053,3.86962,0.92144,0.07889,2.98821,0.48108,0.97321,4.22218,0.58874,0.83228,3.95322,4.50608,0.40840,0.86297
16,Disco,0.46731,0.26995,10.92125,0.47954,0.23458,12.16674,0.49183,0.23519,11.43196,0.50426,0.23591,10.51546,0.44767,0.23221,11.94087,0.43492,0.23179,11.39763,0.42238,0.23115,11.13566,0.51459,0.25631,7.44030,0.40154,0.25459,9.45816,0.48773,0.31225,8.25981,0.44009,0.31022,9.77845,0.57701,0.39630,4.65923,0.32953,0.47383,5.61058,0.76310,0.29524,4.73809,0.32784,0.76741,3.99313,0.90297,0.12382,3.49987,0.43225,0.96231,5.46330,0.94270,0.07248,2.66736,0.45966,1.03841,4.55873,0.92561,0.05291,2.81484,0.48831,1.00453,4.68540,0.90974,0.07927,3.31793,0.48744,0.97679,5.10317,0.58925,0.83613,4.53131,5.34334,0.40942,0.86856
17,Disco,0.46748,0.26995,11.37607,0.47972,0.23473,12.45175,0.49187,0.23542,11.81650,0.50418,0.23623,10.96884,0.44824,0.23228,12.10191,0.43566,0.23185,11.53648,0.42333,0.23121,11.26297,0.51430,0.25715,7.87273,0.40263,0.25479,9.67336,0.48761,0.31219,8.67257,0.44034,0.31016,10.04168,0.57677,0.39611,5.12176,0.32966,0.47467,5.63528,0.75975,0.29506,4.95252,0.32798,0.76900,3.67256,0.89864,0.12634,3.74218,0.43122,0.96820,5.00607,0.93900,0.07753,2.80444,0.45740,1.04603,4.08007,0.92193,0.05911,2.94466,0.48672,1.01259,4.24472,0.90671,0.08438,3.42938,0.48578,0.98424,4.65586,0.58902,0.83506,4.68935,5.01972,0.40909,0.86596
18,Disco,0.46753,0.27007,10.89140,0.47986,0.23504,12.08038,0.49211,0.23578,11.32553,0.50452,0.23665,10.38355,0.44814,0.23248,11.86981,0.43543,0.23204,11.27787,0.42297,0.23139,10.97107,0.51441,0.25814,7.38128,0.40211,0.25536,9.41373,0.48775,0.31257,8.42020,0.44008,0.31043,9.88146,0.57584,0.39668,4.87301,0.32957,0.47632,5.74170,0.75738,0.29500,4.38207,0.33070,0.77007,3.93421,0.89666,0.12723,2.94036,0.43126,0.96332,5.10905,0.93544,0.07752,2.10462,0.45691,1.03921,4.20079,0.91818,0.06001,2.25530,0.48558,1.00580,4.34916,0.90319,0.08550,2.75113,0.48533,0.97793,4.74870,0.59111,0.83637,5.04312,5.96246,0.41134,0.86905
19,Disco,0.46723,0.27020,11.24109,0.47982,0.23506,12.17107,0.49214,0.23579,11.45866,0.50460,0.23664,10.56689,0.44803,0.23244,11.95199,0.43531,0.23197,11.34916,0.42283,0.23129,11.01658,0.51484,0.25797,7.50033,0.40232,0.25497,9.39667,0.48768,0.31281,8.44243,0.43997,0.31058,9.67148,0.57593,0.39555,5.12614,0.32985,0.47298,5.45160,0.75471,0.29451,4.84215,0.33078,0.75917,3.75134,0.89424,0.13109,3.58723,0.42700,0.95835,4.96887,0.93410,0.08151,2.60069,0.44944,1.03818,4.04768,0.91713,0.06527,2.74286,0.47970,1.00757,4.26192,0.90197,0.09033,3.25483,0.48002,0.97827,4.66986,0.58764,0.83370,5.31400,5.51510,0.40910,0.86828
20,Disco,0.46739,0.27068,10.75609,0.47991,0.23581,12.39957,0.49220,0.23657,11.67830,0.50467,0.23745,10.76131,0.44807,0.23328,11.99527,0.43528,0.23284,11.29247,0.42273,0.23222,10.87425,0.51477,0.25921,7.53791,0.40182,0.25649,9.07906,0.48771,0.31357,7.81878,0.43977,0.31145,9.17916,0.57608,0.39554,4.33646,0.32887,0.47575,4.69639,0.75616,0.29161,4.33059,0.33098,0.76809,3.26286,0.88688,0.13612,3.36890,0.43211,0.95907,4.83936,0.92737,0.09223,2.48093,0.45697,1.03477,3.97376,0.91292,0.07749,2.63939,0.48655,1.00165,4.13374,0.89594,0.10095,3.11170,0.48618,0.97401,4.52822,0.58763,0.83511,3.97585,4.43189,0.40686,0.86553
21,Disco,0.46739,0.27104,10.98193,0.47990,0.23642,12.16144,0.49219,0.23729,11.28361,0.50466,0.23828,10.24988,0.44803,0.23355,12.10797,0.43523,0.23302,11.45322,0.42267,0.23232,11.07999,0.51466,0.26006,7.18823,0.40177,0.25650,9.39329,0.48757,0.31403,8.44880,0.43969,0.31155,9.71814,0.57398,0.39557,4.99353,0.32826,0.47411,5.42466,0.75330,0.29599,4.34278,0.32999,0.76340,3.79354,0.88152,0.13554,2.95800,0.42838,0.95907,5.01688,0.92201,0.08666,1.99676,0.44746,1.03592,4.10901,0.90323,0.07232,2.17769,0.48344,1.00443,4.38458,0.88687,0.09730,2.70273,0.48455,0.97533,4.76085,0.58588,0.82730,4.78419,5.38911,0.40633,0.85735
22,Disco,0.46543,0.27107,11.44666,0.47874,0.23642,12.66069,0.49099,0.23730,12.07793,0.50341,0.23831,11.29543,0.44705,0.23348,12.05965,0.43447,0.23290,11.39790,0.42212,0.23213,11.06752,0.51412,0.25972,8.07149,0.40193,0.25544,9.55130,0.48584,0.31396,8.58868,0.43848,0.31125,9.76946,0.57497,0.39662,5.21846,0.32835,0.47189,5.29540,0.75402,0.29585,5.10273,0.32874,0.76367,3.63324,0.89184,0.13238,4.02136,0.42723,0.95866,5.00389,0.93641,0.08135,3.02983,0.44843,1.03563,4.12943,0.91679,0.06541,3.20619,0.48065,1.00369,4.31669,0.90008,0.09101,3.74221,0.48045,0.97569,4.69092,0.58606,0.83149,4.62601,4.53244,0.40524,0.85825
23,Disco,0.46396,0.27181,10.66311,0.47745,0.23726,12.13527,0.48976,0.23824,11.31108,0.50225,0.23935,10.30984,0.44581,0.23415,11.92966,0.43317,0.23348,11.19283,0.42075,0.23263,10.73897,0.51325,0.26169,7.13881,0.40064,0.25662,9.00798,0.48441,0.31524,8.03857,0.43676,0.31220,9.38223,0.57152,0.39507,4.69403,0.32858,0.47315,4.97154,0.75221,0.29364,4.32516,0.32947,0.76645,3.82104,0.87964,0.13425,3.13984,0.42671,0.96138,5.03973,0.92809,0.08781,2.10607,0.44736,1.03897,4.02713,0.90102,0.07597,2.26309,0.48014,1.00838,4.24311,0.89105,0.09968,2.77777,0.48092,0.97973,4.67529,0.58180,0.82171,4.57100,5.24708,0.40459,0.84941
24,Disco,0.46399,0.27179,11.34578,0.47770,0.23713,12.66758,0.49002,0.23809,12.01970,0.50251,0.23918,11.18454,0.44614,0.23400,12.19423,0.43357,0.23331,11.56854,0.42121,0.23244,11.25555,0.51389,0.26087,7.99322,0.40126,0.25563,9.83768,0.48479,0.31488,8.57084,0.43726,0.31182,10.02690,0.57300,0.39579,5.03394,0.32900,0.47219,5.98767,0.75308,0.29284,4.84368,0.32731,0.76558,3.89344,0.88199,0.13154,3.62327,0.42715,0.95725,5.34721,0.92978,0.08474,2.72906,0.45024,1.03331,4.44329,0.90433,0.07012,2.90454,0.48169,0.99996,4.61028,0.89342,0.09390,3.42852,0.48191,0.97238,5.00978,0.58531,0.82212,4.90624,5.49911,0.40522,0.85834
25,Disco,0.46448,0.27169,11.21161,0.47815,0.23713,12.70055,0.49050,0.23810,11.90765,0.50302,0.23920,10.92489,0.44654,0.23400,12.32063,0.43395,0.23331,11.56183,0.42157,0.23244,11.12803,0.51425,0.26119,7.64708,0.40137,0.25590,9.26417,0.48544,0.31488,8.48855,0.43782,0.31185,9.66823,0.57288,0.39663,5.03898,0.32903,0.47598,4.88175,0.75290,0.29382,5.02780,0.32742,0.77091,3.71577,0.88434,0.13073,3.81267,0.42971,0.95731,5.10216,0.93011,0.08194,2.81961,0.45213,1.03494,4.22316,0.90714,0.06636,3.00547,0.48452,1.00254,4.43988,0.89403,0.09121,3.54058,0.48526,0.97428,4.81969,0.58613,0.82267,4.67023,5.07740,0.40681,0.86035
26,Disco,0.46676,0.27083,10.77816,0.48023,0.23716,11.73683,0.49244,0.23810,11.05991,0.50473,0.23916,10.21588,0.44847,0.23420,11.50428,0.43570,0.23361,10.96766,0.42312,0.23283,10.69888,0.51390,0.26133,7.26667,0.40263,0.25664,8.96473,0.48780,0.31386,8.17150,0.43958,0.31137,9.51175,0.57282,0.39740,4.73452,0.32947,0.47730,5.30663,0.75444,0.29397,4.74044,0.32809,0.76940,3.51602,0.88701,0.13127,3.40061,0.43114,0.96042,4.99557,0.93065,0.08337,2.46909,0.45503,1.03799,4.09472,0.90856,0.06717,2.63185,0.48687,1.00486,4.29001,0.89510,0.09126,3.13618,0.48678,0.97641,4.71483,0.58587,0.82378,4.78736,5.19946,0.40767,0.85707
27,Disco,0.46858,0.27084,10.89633,0.48121,0.23717,12.10515,0.49325,0.23810,11.39939,0.50541,0.23917,10.48528,0.44985,0.23420,11.85034,0.43726,0.23363,11.29935,0.42489,0.23286,11.01360,0.51434,0.26127,7.38489,0.40411,0.25665,9.32580,0.48886,0.31381,8.11418,0.44151,0.31134,9.56590,0.57331,0.39732,4.59639,0.33008,0.47660,5.55986,0.75381,0.29528,4.54381,0.32850,0.76983,3.78766,0.88563,0.13103,3.21836,0.43418,0.96016,5.17111,0.92734,0.08167,2.36826,0.46082,1.03788,4.23659,0.90695,0.06568,2.52783,0.49114,1.00382,4.38596,0.89240,0.09031,3.02709,0.49027,0.97598,4.79961,0.58660,0.82347,4.42106,5.26539,0.40926,0.85613
28,Disco,0.46844,0.27120,11.09669,0.48143,0.23707,12.13517,0.49360,0.23807,11.42326,0.50590,0.23921,10.50761,0.44999,0.23376,11.93100,0.43739,0.23304,11.37217,0.42501,0.23214,11.07265,0.51523,0.26079,7.42864,0.40429,0.25526,9.54418,0.48824,0.31409,8.40911,0.44096,0.31098,9.82635,0.57265,0.39561,5.07211,0.32961,0.47162,5.73629,0.75302,0.29629,4.61721,0.32852,0.76045,3.95431,0.88492,0.13261,3.39080,0.43020,0.95455,5.13454,0.92650,0.08238,2.43922,0.45405,1.03285,4.15244,0.90672,0.06647,2.60539,0.48528,1.00058,4.33922,0.89200,0.09152,3.11871,0.48490,0.97224,4.75908,0.58330,0.81902,5.16938,5.75100,0.40766,0.84793
29,Disco,0.46717,0.26977,11.20658,0.48035,0.23458,12.72628,0.49284,0.23543,12.10723,0.50549,0.23638,11.28486,0.44818,0.23172,12.17862,0.43539,0.23111,11.53547,0.42283,0.23030,11.19840,0.51591,0.25702,7.97528,0.40206,0.25313,9.55566,0.48779,0.31277,8.19277,0.43968,0.30998,9.57015,0.57804,0.39067,4.83792,0.32833,0.47576,5.24501,0.76582,0.29136,4.96984,0.32561,0.77414,3.83540,0.89158,0.12283,4.01198,0.43146,0.95798,5.60347,0.92773,0.07075,3.07002,0.45682,1.03247,4.67044,0.91902,0.05164,3.26345,0.48811,0.99574,4.84042,0.89949,0.07841,3.81110,0.48764,0.96892,5.24625,0.59253,0.82228,4.09078,4.60890,0.41118,0.85818
30,Disco,0.46704,0.26975,11.44165,0.48038,0.23456,12.74700,0.49287,0.23546,12.14155,0.50553,0.23648,11.35150,0.44819,0.23154,12.26089,0.43540,0.23089,11.63882,0.42286,0.23003,11.31648,0.51606,0.25718,8.07510,0.40212,0.25292,9.67061,0.48759,0.31289,8.42396,0.43941,0.30995,9.83101,0.57835,0.39181,5.15938,0.32824,0.47550,5.41674,0.76666,0.28948,5.06729,0.32658,0.77381,3.66897,0.89217,0.12202,4.00161,0.43170,0.95933,5.22212,0.92814,0.07067,3.05525,0.45757,1.03374,4.31684,0.91919,0.05048,3.23764,0.48782,0.99747,4.46466,0.89960,0.07640,3.76345,0.48719,0.97044,4.88807,0.59195,0.82628,4.58448,4.75025,0.41040,0.85954
31,Disco,0.46654,0.27022,11.36269,0.47997,0.23511,12.72869,0.49249,0.23603,12.03370,0.50517,0.23706,11.15049,0.44773,0.23205,12.30739,0.43492,0.23139,11.62668,0.42235,0.23053,11.25673,0.51579,0.25803,7.88662,0.40166,0.25363,9.63614,0.48716,0.31373,8.48483,0.43893,0.31072,9.79536,0.57802,0.39311,5.14156,0.32803,0.47510,5.41657,0.76663,0.29155,5.00965,0.32508,0.77004,3.79103,0.89522,0.12243,3.94848,0.43004,0.95556,5.42656,0.93247,0.07068,2.95445,0.45500,1.03190,4.50389,0.92149,0.05059,3.16242,0.48721,0.99634,4.73931,0.90285,0.07662,3.70372,0.48664,0.96867,5.13773,0.59222,0.82454,4.62575,5.00036,0.41068,0.85757
32,Disco,0.46598,0.27044,11.35404,0.47965,0.23541,12.52975,0.49216,0.23634,11.87108,0.50483,0.23737,11.03376,0.44752,0.23237,12.14361,0.43478,0.23173,11.50174,0.42227,0.23088,11.16353,0.51568,0.25851,7.74976,0.40197,0.25404,9.54361,0.48673,0.31397,8.42938,0.43865,0.31100,9.72358,0.57716,0.39424,5.10532,0.32813,0.47475,5.33464,0.76670,0.29190,5.09270,0.32598,0.76708,3.88147,0.89648,0.12301,4.04411,0.42866,0.95488,5.37969,0.93627,0.07119,3.01087,0.45166,1.03122,4.40122,0.92493,0.05100,3.20063,0.48358,0.99674,4.59164,0.90569,0.07711,3.75187,0.48331,0.96919,5.01122,0.58592,0.82168,4.55566,4.76695,0.40571,0.85257
33,Disco,0.46598,0.27131,11.03293,0.47960,0.23626,12.73673,0.49209,0.23718,11.86516,0.50473,0.23821,10.80323,0.44750,0.23334,12.46242,0.43472,0.23275,11.64301,0.42217,0.23197,11.10889,0.51541,0.26035,7.34268,0.40180,0.25619,9.05172,0.48672,0.31536,7.85678,0.43859,0.31255,9.09786,0.57611,0.39416,4.59019,0.32820,0.47508,4.69549,0.76149,0.28774,4.76751,0.32579,0.76708,3.54586,0.88904,0.12339,3.61518,0.42859,0.95524,4.95416,0.92856,0.07315,2.52814,0.45113,1.03199,3.94143,0.90822,0.05532,2.70052,0.48397,0.99823,4.16848,0.89249,0.07980,3.23885,0.48350,0.97024,4.59880,0.58191,0.80928,4.16982,4.75619,0.40382,0.83925
34,Disco,0.46582,0.27132,11.25244,0.47931,0.23632,12.60490,0.49172,0.23720,11.93215,0.50429,0.23823,11.02291,0.44740,0.23353,12.08186,0.43471,0.23300,11.37649,0.42224,0.23228,10.97199,0.51516,0.26035,7.81509,0.40204,0.25638,9.24366,0.48659,0.31532,8.38069,0.43868,0.31254,9.56620,0.57604,0.39542,5.04373,0.32878,0.47440,5.38508,0.75866,0.28797,4.89195,0.32586,0.76529,3.56516,0.88899,0.12458,3.55619,0.42732,0.95155,4.84445,0.92850,0.07358,2.64101,0.45073,1.02581,4.01053,0.90839,0.05578,2.77690,0.48203,0.99275,4.19486,0.89258,0.08083,3.27690,0.48167,0.96569,4.56521,0.58254,0.82303,4.93146,5.32378,0.40397,0.84858
