,Label,0_x,0_y,0_v,1_x,1_y,1_v,2_x,2_y,2_v,3_x,3_y,3_v,4_x,4_y,4_v,5_x,5_y,5_v,6_x,6_y,6_v,7_x,7_y,7_v,8_x,8_y,8_v,9_x,9_y,9_v,10_x,10_y,10_v,11_x,11_y,11_v,12_x,12_y,12_v,13_x,13_y,13_v,14_x,14_y,14_v,15_x,15_y,15_v,16_x,16_y,16_v,17_x,17_y,17_v,18_x,18_y,18_v,19_x,19_y,19_v,20_x,20_y,20_v,21_x,21_y,21_v,22_x,22_y,22_v,23_x,23_y,23_v,24_v,24_x,24_y,25_v,25_x,25_y,26_v,26_x,26_y,27_v,27_x,27_y,28_v,28_x,28_y,29_v,29_x,29_y,30_v,30_x,30_y,31_v,31_x,31_y,32_v,32_x,32_y
10,Disco,0.49328,0.34692,1.00000,0.51119,0.29708,1.00000,0.52427,0.29698,1.00000,0.53712,0.29690,1.00000,0.47215,0.29605,1.00000,0.45841,0.29511,1.00000,0.44494,0.29431,1.00000,0.54907,0.31411,0.99999,0.42175,0.31003,0.99998,0.51292,0.39065,0.99999,0.46375,0.38969,0.99999,0.61863,0.46961,1.00000,0.32396,0.55241,0.99999,0.78911,0.39253,0.99561,0.24867,0.86900,0.80455,0.93423,0.19723,0.99807,0.16131,1.10336,0.37454,1.00219,0.13916,0.99572,0.11776,1.16371,0.30351,0.97351,0.10849,0.99673,0.12566,1.18208,0.38867,0.94718,0.14229,0.99796,0.14968,1.15002,0.44212,0.59206,1.07919,0.05962,0.03184,0.39647,1.09861,0.16471,0.60391,1.56050,0.08874,0.40202,1.55400,0.01991,0.61982,1.99295,0.00700,0.41300,1.99789,0.03003,0.62527,2.05857,0.00568,0.40994,2.06285,0.01230,0.59309,2.11858,0.00382,0.45079,2.11791
11,Disco,0.49461,0.34729,1.00000,0.51110,0.29578,1.00000,0.52430,0.29518,1.00000,0.53728,0.29461,1.00000,0.47172,0.29568,1.00000,0.45783,0.29507,1.00000,0.44420,0.29460,1.00000,0.54990,0.31034,0.99998,0.42115,0.31073,0.99998,0.51558,0.39072,0.99998,0.46580,0.39071,0.99999,0.62245,0.46552,0.99999,0.32604,0.54880,0.99998,0.79114,0.38481,0.98982,0.24811,0.86329,0.79462,0.93084,0.19782,0.99502,0.15991,1.11020,0.39523,0.99867,0.13968,0.98997,0.11714,1.18183,0.33136,0.96948,0.10865,0.99265,0.12473,1.19532,0.41599,0.94393,0.14264,0.99549,0.14785,1.16423,0.46686,0.59075,1.08367,0.02298,0.01927,0.39171,1.10101,0.11201,0.60304,1.57132,0.06851,0.39554,1.56632,0.01713,0.60871,2.00358,0.00607,0.39456,2.00682,0.02557,0.61233,2.06601,0.00458,0.38566,2.07107,0.01252,0.57633,2.13365,0.00374,0.43647,2.12562
12,Disco,0.49142,0.34662,1.00000,0.50863,0.29542,1.00000,0.52182,0.29487,1.00000,0.53482,0.29435,1.00000,0.46934,0.29542,1.00000,0.45553,0.29489,1.00000,0.44198,0.29450,1.00000,0.54824,0.31103,0.99999,0.41960,0.31113,0.99999,0.51264,0.39076,0.99999,0.46266,0.39083,0.99999,0.61776,0.46682,1.00000,0.32588,0.55250,1.00000,0.79282,0.38381,0.99771,0.24726,0.87159,0.88679,0.93526,0.18722,0.99869,0.16218,1.11444,0.34026,1.00291,0.12174,0.99655,0.12143,1.18754,0.27790,0.97356,0.09640,0.99734,0.13375,1.19855,0.36192,0.94841,0.13432,0.99850,0.15642,1.16735,0.41951,0.58827,1.08303,0.25925,0.14782,0.39056,1.10017,0.22349,0.60296,1.57033,0.22376,0.39494,1.56468,0.01380,0.60850,1.98931,0.00898,0.39420,1.98683,0.01955,0.61219,2.04926,0.00682,0.38577,2.04872,0.00748,0.57606,2.12396,0.00401,0.43631,2.11386
13,Disco,0.48308,0.34533,1.00000,0.50342,0.29338,1.00000,0.51716,0.29308,1.00000,0.53069,0.29282,1.00000,0.46347,0.29275,1.00000,0.44960,0.29195,1.00000,0.43599,0.29130,1.00000,0.54736,0.31033,0.99999,0.41646,0.30813,0.99999,0.50610,0.39033,0.99999,0.45511,0.38969,1.00000,0.61851,0.46898,1.00000,0.32591,0.55228,0.99999,0.79634,0.38419,0.99646,0.24446,0.87044,0.87278,0.93961,0.18219,0.99799,0.15436,1.11414,0.34028,1.00650,0.11584,0.99511,0.11275,1.18669,0.26615,0.97829,0.08548,0.99617,0.12235,1.19734,0.34652,0.95319,0.12270,0.99771,0.14498,1.16692,0.40623,0.58874,1.08189,0.06613,0.03649,0.39098,1.09844,0.27043,0.60527,1.57224,0.22119,0.39813,1.56842,0.02046,0.61104,1.98865,0.01162,0.40116,1.98624,0.02953,0.61303,2.04892,0.00938,0.39472,2.04836,0.01240,0.58214,2.12495,0.00576,0.43833,2.11544
14,Disco,0.48451,0.34584,1.00000,0.50371,0.29413,1.00000,0.51715,0.29372,1.00000,0.53038,0.29338,1.00000,0.46409,0.29404,1.00000,0.45017,0.29339,0.99999,0.43649,0.29293,1.00000,0.54531,0.31072,0.99999,0.41618,0.31055,0.99995,0.50637,0.39091,0.99996,0.45566,0.39078,0.99997,0.61896,0.46826,1.00000,0.32350,0.55669,0.99997,0.79472,0.38389,0.99164,0.22986,0.86875,0.80895,0.93588,0.18115,0.97912,0.28283,1.01295,0.42594,0.99999,0.11380,0.93199,0.30377,1.05462,0.33006,0.97687,0.08545,0.94342,0.31888,1.00669,0.41522,0.95308,0.12255,0.95950,0.31980,0.99615,0.41772,0.59230,1.07956,0.81912,0.72234,0.39396,1.09930,0.12039,0.61434,1.55116,0.09401,0.39884,1.55105,0.00385,0.61551,1.96011,0.00269,0.40555,1.95364,0.00346,0.61487,2.01328,0.00194,0.40109,2.00916,0.00296,0.59687,2.10168,0.00214,0.43867,2.08937
15,Disco,0.48301,0.34534,1.00000,0.50198,0.29377,1.00000,0.51530,0.29337,1.00000,0.52842,0.29303,1.00000,0.46279,0.29377,1.00000,0.44906,0.29318,0.99999,0.43555,0.29278,1.00000,0.54391,0.31070,0.99999,0.41558,0.31087,0.99998,0.50480,0.38993,0.99995,0.45485,0.38990,0.99997,0.61955,0.47021,0.99998,0.32403,0.55505,0.99992,0.79724,0.38332,0.98947,0.22298,0.86053,0.82366,0.93857,0.17674,0.98591,0.22005,0.99409,0.41006,0.99871,0.10904,0.95843,0.20252,1.04177,0.33115,0.97863,0.08088,0.96587,0.21262,1.01634,0.41371,0.95597,0.11649,0.97707,0.22722,1.00153,0.43607,0.59246,1.07888,0.51875,0.36829,0.39726,1.09736,0.20811,0.61589,1.55019,0.18106,0.40009,1.54808,0.01878,0.61527,1.95691,0.01257,0.40908,1.95118,0.01920,0.61431,2.01089,0.00929,0.40645,2.00819,0.01638,0.59572,2.09970,0.01080,0.43911,2.08567
16,Disco,0.48226,0.34547,1.00000,0.50174,0.29422,1.00000,0.51516,0.29384,1.00000,0.52839,0.29350,1.00000,0.46242,0.29426,1.00000,0.44854,0.29369,1.00000,0.43489,0.29328,1.00000,0.54414,0.31140,0.99999,0.41461,0.31130,0.99998,0.50510,0.39011,0.99999,0.45426,0.39022,0.99999,0.61848,0.47110,1.00000,0.32413,0.55084,0.99999,0.79620,0.38191,0.99001,0.21698,0.82773,0.91161,0.93804,0.17682,0.99160,0.13100,1.02419,0.53014,0.99955,0.11081,0.97458,0.08779,1.08519,0.40677,0.97944,0.08154,0.97876,0.09466,1.08837,0.49172,0.95634,0.11607,0.98715,0.11981,1.06656,0.54256,0.59106,1.07605,0.67229,0.57043,0.39776,1.09225,0.17992,0.61353,1.55097,0.14627,0.40347,1.54494,0.01199,0.61693,1.95277,0.00782,0.41231,1.94843,0.01387,0.61716,2.00850,0.00610,0.40814,2.00576,0.00905,0.59278,2.09208,0.00513,0.44620,2.08261
17,Disco,0.48358,0.34454,1.00000,0.50245,0.29431,1.00000,0.51570,0.29395,1.00000,0.52877,0.29361,1.00000,0.46360,0.29441,1.00000,0.44972,0.29388,0.99998,0.43605,0.29352,1.00000,0.54365,0.31148,0.99997,0.41491,0.31172,0.99993,0.50604,0.38934,0.99993,0.45518,0.38925,0.99995,0.61591,0.47066,0.99999,0.32477,0.54855,0.99997,0.79747,0.37445,0.99255,0.20539,0.79060,0.94631,0.94092,0.16086,0.98785,0.09339,0.95194,0.68215,1.00179,0.09191,0.96454,0.04741,0.99742,0.54605,0.98485,0.05696,0.96946,0.05058,0.99154,0.61994,0.96341,0.09085,0.98126,0.07606,0.97804,0.66800,0.58930,1.06462,0.62652,0.52350,0.39824,1.08010,0.11784,0.60811,1.52467,0.17714,0.40565,1.51525,0.00772,0.61325,1.89475,0.00941,0.41913,1.88687,0.00900,0.61427,1.94280,0.00661,0.41724,1.93787,0.00648,0.59232,2.03480,0.00626,0.44837,2.02327
18,Disco,0.48329,0.34460,1.00000,0.50256,0.29491,1.00000,0.51585,0.29481,1.00000,0.52899,0.29474,1.00000,0.46371,0.29458,1.00000,0.44982,0.29393,0.99998,0.43613,0.29347,1.00000,0.54371,0.31365,0.99997,0.41469,0.31186,0.99992,0.50552,0.38986,0.99986,0.45469,0.38916,0.99992,0.61606,0.47339,0.99997,0.32436,0.54680,0.99991,0.79945,0.39757,0.98641,0.17961,0.78070,0.86378,0.94755,0.17034,0.97768,0.11836,0.92401,0.48509,1.00570,0.09704,0.94339,0.05059,0.96634,0.38578,0.98812,0.05909,0.95157,0.07730,0.94761,0.46006,0.96704,0.09352,0.96671,0.07716,0.93732,0.50299,0.58617,1.06556,0.65277,0.54049,0.39541,1.08098,0.13926,0.60346,1.52627,0.12164,0.40277,1.51588,0.01338,0.59534,1.90112,0.00813,0.41140,1.89504,0.01436,0.59625,1.94962,0.00570,0.40775,1.94863,0.01015,0.56665,2.03956,0.00536,0.43731,2.02852
19,Disco,0.48272,0.34568,1.00000,0.50249,0.29597,1.00000,0.51578,0.29610,1.00000,0.52889,0.29626,1.00000,0.46376,0.29515,1.00000,0.44984,0.29432,0.99999,0.43612,0.29369,1.00000,0.54288,0.31621,0.99998,0.41378,0.31288,0.99996,0.50424,0.39144,0.99994,0.45320,0.38995,0.99997,0.61502,0.47605,0.99999,0.32354,0.54729,0.99997,0.79567,0.40092,0.99197,0.17351,0.78678,0.89821,0.94297,0.18626,0.98762,0.12484,0.90868,0.58237,1.00123,0.11859,0.96246,0.09482,0.94426,0.45068,0.98238,0.08461,0.96812,0.12285,0.92148,0.52806,0.96043,0.11842,0.97833,0.12713,0.91371,0.56610,0.59073,1.06872,0.72662,0.63041,0.39903,1.09082,0.19919,0.60976,1.53207,0.15142,0.41167,1.53397,0.01292,0.60526,1.91872,0.00741,0.42678,1.92398,0.01475,0.60422,1.96382,0.00556,0.42379,1.97364,0.00985,0.58330,2.06560,0.00486,0.45667,2.06507
20,Disco,0.48593,0.34181,1.00000,0.50425,0.29197,1.00000,0.51743,0.29117,1.00000,0.53043,0.29034,1.00000,0.46536,0.29337,1.00000,0.45129,0.29334,0.99999,0.43742,0.29344,1.00000,0.54286,0.31085,0.99998,0.41352,0.31395,0.99994,0.50720,0.38632,0.99993,0.45605,0.38825,0.99995,0.61792,0.47632,0.99998,0.32346,0.54152,0.99996,0.79886,0.40680,0.98750,0.16445,0.75960,0.83804,0.94566,0.18937,0.96860,0.21982,0.88532,0.48462,1.00311,0.12093,0.91648,0.22389,0.93263,0.37897,0.98483,0.08742,0.93009,0.23261,0.89751,0.45101,0.96347,0.12144,0.94924,0.24041,0.88935,0.48300,0.59520,1.07530,0.85103,0.79245,0.39981,1.09663,0.10176,0.61519,1.54481,0.05938,0.41179,1.54580,0.00691,0.61228,1.94624,0.00343,0.42446,1.94640,0.00625,0.61044,1.99478,0.00225,0.41885,1.99909,0.00494,0.59441,2.09134,0.00276,0.45655,2.08522
21,Disco,0.48592,0.34193,1.00000,0.50378,0.29200,1.00000,0.51704,0.29118,1.00000,0.53011,0.29034,1.00000,0.46478,0.29340,1.00000,0.45060,0.29334,0.99999,0.43658,0.29347,1.00000,0.54291,0.31073,0.99998,0.41273,0.31426,0.99994,0.50717,0.38633,0.99993,0.45594,0.38855,0.99996,0.61787,0.47630,0.99997,0.32280,0.54123,0.99992,0.79817,0.40842,0.98605,0.16449,0.76439,0.85286,0.94454,0.19345,0.97517,0.16914,0.90026,0.30364,1.00162,0.12602,0.93047,0.15835,0.94822,0.21326,0.98127,0.09251,0.94410,0.18113,0.92324,0.28205,0.96048,0.12686,0.96083,0.19104,0.91134,0.31810,0.59202,1.07317,0.64438,0.52809,0.39640,1.09475,0.08669,0.60921,1.54346,0.07254,0.40972,1.54404,0.00732,0.60748,1.94514,0.00459,0.41916,1.94735,0.00781,0.60592,1.99537,0.00337,0.41315,2.00042,0.00621,0.58759,2.09181,0.00381,0.45559,2.08704
22,Disco,0.48414,0.34256,1.00000,0.50237,0.29229,1.00000,0.51564,0.29152,1.00000,0.52873,0.29074,1.00000,0.46343,0.29358,1.00000,0.44933,0.29349,0.99999,0.43540,0.29359,1.00000,0.54230,0.31085,0.99999,0.41214,0.31410,0.99997,0.50585,0.38686,0.99994,0.45469,0.38874,0.99997,0.61743,0.47622,0.99998,0.32258,0.54087,0.99995,0.79879,0.40330,0.98178,0.15391,0.75927,0.85832,0.94122,0.19568,0.97011,0.14887,0.87761,0.45362,0.99801,0.13052,0.91769,0.11506,0.91545,0.34384,0.97771,0.10067,0.93405,0.13138,0.89144,0.42661,0.95640,0.13462,0.95416,0.14861,0.88514,0.46063,0.59014,1.07793,0.50788,0.38977,0.39638,1.09620,0.11881,0.60820,1.54895,0.09442,0.40815,1.54911,0.00778,0.60143,1.95155,0.00475,0.41707,1.95612,0.00855,0.59887,2.00082,0.00353,0.41108,2.00838,0.00693,0.58327,2.10336,0.00417,0.45291,2.10240
23,Disco,0.48400,0.34250,1.00000,0.50243,0.29215,1.00000,0.51572,0.29142,1.00000,0.52883,0.29068,1.00000,0.46343,0.29336,1.00000,0.44931,0.29322,0.99998,0.43534,0.29327,1.00000,0.54250,0.31059,0.99998,0.41233,0.31352,0.99995,0.50597,0.38680,0.99995,0.45465,0.38858,0.99997,0.61758,0.47538,0.99999,0.32286,0.53679,0.99997,0.80297,0.39791,0.98879,0.16519,0.74816,0.92671,0.94466,0.18672,0.98296,0.14386,0.88658,0.48437,1.00096,0.12013,0.94969,0.10730,0.92688,0.34423,0.98072,0.08806,0.95771,0.10340,0.91383,0.42325,0.95866,0.12149,0.97359,0.12695,0.90421,0.48159,0.59012,1.07314,0.58654,0.49333,0.39692,1.09185,0.12250,0.60801,1.54695,0.17719,0.40841,1.54869,0.00796,0.60420,1.93961,0.00852,0.41762,1.93816,0.00920,0.60279,1.98769,0.00551,0.41251,1.98915,0.00602,0.58339,2.08612,0.00551,0.45254,2.07928
24,Disco,0.48634,0.34258,1.00000,0.50295,0.29242,1.00000,0.51618,0.29166,1.00000,0.52921,0.29085,1.00000,0.46390,0.29344,1.00000,0.44968,0.29326,0.99999,0.43564,0.29345,1.00000,0.54274,0.31011,0.99999,0.41250,0.31388,0.99993,0.50839,0.38719,0.99991,0.45679,0.38891,0.99994,0.61764,0.47565,0.99999,0.32237,0.53726,0.99996,0.80333,0.40024,0.97899,0.14270,0.75412,0.76106,0.94558,0.18670,0.94109,0.22323,0.86959,0.30784,1.00012,0.11903,0.85857,0.24783,0.90711,0.23156,0.98007,0.08766,0.88515,0.27115,0.86933,0.30390,0.95858,0.12336,0.91262,0.26627,0.86716,0.32091,0.59017,1.07402,0.72965,0.62827,0.39657,1.09275,0.05480,0.60599,1.54827,0.04452,0.40624,1.54886,0.00284,0.60147,1.95185,0.00153,0.41550,1.94450,0.00292,0.60044,2.00157,0.00110,0.41184,1.99584,0.00204,0.58005,2.09716,0.00129,0.44380,2.08594
25,Disco,0.48707,0.34267,1.00000,0.50302,0.29188,1.00000,0.51633,0.29127,1.00000,0.52947,0.29064,1.00000,0.46426,0.29259,1.00000,0.45021,0.29230,0.99999,0.43629,0.29235,1.00000,0.54327,0.31043,0.99998,0.41318,0.31312,0.99996,0.50894,0.38800,0.99994,0.45688,0.38899,0.99997,0.61791,0.47510,0.99998,0.32190,0.53900,0.99997,0.80209,0.40052,0.97983,0.14842,0.76693,0.83462,0.94470,0.18701,0.97312,0.16480,0.88343,0.42671,1.00114,0.11996,0.93101,0.15012,0.91985,0.31944,0.97908,0.08874,0.94374,0.17277,0.88390,0.40299,0.95772,0.12423,0.96160,0.18317,0.88093,0.44395,0.59143,1.07245,0.68505,0.56522,0.39693,1.09416,0.12564,0.60758,1.54643,0.08770,0.40892,1.54825,0.00959,0.60665,1.95486,0.00533,0.41888,1.95191,0.01087,0.60576,2.00650,0.00401,0.41449,2.00527,0.00710,0.58523,2.09968,0.00389,0.45089,2.09346
