,Label,0_x,0_y,0_v,1_x,1_y,1_v,2_x,2_y,2_v,3_x,3_y,3_v,4_x,4_y,4_v,5_x,5_y,5_v,6_x,6_y,6_v,7_x,7_y,7_v,8_x,8_y,8_v,9_x,9_y,9_v,10_x,10_y,10_v,11_x,11_y,11_v,12_x,12_y,12_v,13_x,13_y,13_v,14_x,14_y,14_v,15_x,15_y,15_v,16_x,16_y,16_v,17_x,17_y,17_v,18_x,18_y,18_v,19_x,19_y,19_v,20_x,20_y,20_v,21_x,21_y,21_v,22_x,22_y,22_v,23_x,23_y,23_v,24_v,24_x,24_y,25_v,25_x,25_y,26_v,26_x,26_y,27_v,27_x,27_y,28_v,28_x,28_y,29_v,29_x,29_y,30_v,30_x,30_y,31_v,31_x,31_y,32_v,32_x,32_y
10,Disco,0.48157,0.27054,1.00000,0.49946,0.23158,1.00000,0.51099,0.23165,1.00000,0.52245,0.23176,1.00000,0.46656,0.23172,1.00000,0.45497,0.23168,0.99998,0.44356,0.23186,1.00000,0.53865,0.25032,0.99997,0.43051,0.24968,0.99997,0.50388,0.31130,0.99999,0.45918,0.31190,0.99999,0.62581,0.44209,1.00000,0.34894,0.45729,1.00000,0.80942,0.45706,0.99841,0.26145,0.67434,0.99521,0.91842,0.24089,0.99774,0.19012,0.85061,0.99235,0.96470,0.17735,0.99209,0.15445,0.91345,0.98361,0.94175,0.14438,0.99234,0.17215,0.90928,0.98546,0.91903,0.17648,0.99559,0.19408,0.89521,0.98924,0.55993,0.99452,0.67038,0.76545,0.38409,0.98293,0.33555,0.55347,1.41278,0.42500,0.37379,1.38886,0.03077,0.54908,1.77204,0.05104,0.37494,1.74708,0.02922,0.55174,1.82412,0.03181,0.37631,1.80112,0.01590,0.52083,1.90163,0.02263,0.37842,1.87229
11,Disco,0.48163,0.27046,1.00000,0.49951,0.23148,1.00000,0.51105,0.23144,1.00000,0.52251,0.23140,1.00000,0.46659,0.23162,1.00000,0.45498,0.23153,0.99999,0.44356,0.23168,1.00000,0.53873,0.24975,0.99997,0.43051,0.24947,0.99997,0.50404,0.31113,0.99998,0.45936,0.31178,0.99999,0.62619,0.44209,1.00000,0.34866,0.45725,1.00000,0.80962,0.45705,0.99794,0.26134,0.66915,0.99469,0.91998,0.24090,0.99671,0.18998,0.84783,0.99127,0.96522,0.17736,0.98855,0.15447,0.91069,0.98165,0.94321,0.14431,0.98899,0.17204,0.90753,0.98369,0.92059,0.17645,0.99373,0.19398,0.89377,0.98778,0.56207,0.99593,0.81297,0.89608,0.38543,0.98436,0.22637,0.55930,1.41283,0.34185,0.37740,1.38918,0.01874,0.55522,1.76778,0.03725,0.38355,1.74328,0.01776,0.55816,1.81782,0.02423,0.38736,1.79643,0.00947,0.52965,1.89829,0.01707,0.38438,1.86713
12,Disco,0.48125,0.26990,1.00000,0.49944,0.23136,1.00000,0.51101,0.23136,1.00000,0.52249,0.23136,1.00000,0.46657,0.23141,1.00000,0.45498,0.23130,0.99998,0.44354,0.23143,1.00000,0.53880,0.24959,0.99997,0.43066,0.24941,0.99997,0.50392,0.31078,0.99998,0.45930,0.31132,0.99998,0.62665,0.44228,0.99999,0.34840,0.45690,1.00000,0.80973,0.45637,0.99834,0.26144,0.66861,0.99459,0.92018,0.24211,0.99619,0.19224,0.84550,0.99043,0.96437,0.17923,0.98672,0.15926,0.90733,0.98056,0.94333,0.14609,0.98719,0.17545,0.90379,0.98285,0.92067,0.17793,0.99259,0.19712,0.89139,0.98700,0.56133,0.99899,0.69955,0.83315,0.38481,0.98651,0.22090,0.55789,1.41374,0.32111,0.37533,1.38973,0.01808,0.55326,1.76504,0.03257,0.37938,1.73892,0.01768,0.55555,1.81373,0.02245,0.38293,1.79064,0.00994,0.52814,1.89729,0.01686,0.38140,1.86334
13,Disco,0.48108,0.26967,1.00000,0.49925,0.23128,1.00000,0.51080,0.23124,1.00000,0.52227,0.23122,1.00000,0.46649,0.23138,1.00000,0.45494,0.23128,0.99998,0.44353,0.23141,1.00000,0.53866,0.24941,0.99997,0.43052,0.24941,0.99997,0.50386,0.31061,0.99998,0.45927,0.31112,0.99998,0.62652,0.44155,0.99999,0.34833,0.45670,1.00000,0.81436,0.45565,0.99848,0.26164,0.66901,0.99518,0.92418,0.24095,0.99639,0.19542,0.84333,0.99345,0.96693,0.17809,0.98718,0.16470,0.90494,0.98654,0.94605,0.14519,0.98769,0.18022,0.90166,0.98797,0.92370,0.17693,0.99298,0.20137,0.88848,0.99088,0.56110,0.99670,0.74668,0.85577,0.38444,0.98459,0.21804,0.55393,1.40961,0.31909,0.37120,1.38717,0.01787,0.54800,1.76218,0.03400,0.37379,1.73876,0.01755,0.55095,1.81347,0.02203,0.37882,1.78949,0.01023,0.52470,1.89201,0.01704,0.37030,1.86239
14,Disco,0.47835,0.26860,1.00000,0.49756,0.23077,1.00000,0.50907,0.23075,1.00000,0.52050,0.23074,1.00000,0.46525,0.23093,1.00000,0.45398,0.23087,0.99999,0.44282,0.23104,1.00000,0.53819,0.24918,0.99998,0.43058,0.24913,0.99998,0.50170,0.30960,0.99998,0.45787,0.31014,0.99999,0.62659,0.44153,1.00000,0.34831,0.45662,1.00000,0.81457,0.44903,0.99743,0.26139,0.66858,0.99398,0.92430,0.23821,0.99621,0.19322,0.84260,0.99088,0.96797,0.17660,0.98723,0.16270,0.90384,0.98096,0.94681,0.14362,0.98776,0.17672,0.90079,0.98303,0.92436,0.17491,0.99308,0.19810,0.88785,0.98708,0.56132,0.99788,0.81904,0.89419,0.38425,0.98490,0.17269,0.55419,1.40961,0.31377,0.37162,1.38780,0.01301,0.54805,1.76314,0.03090,0.37593,1.73938,0.01245,0.55107,1.81409,0.02080,0.38176,1.79032,0.00681,0.52561,1.89330,0.01413,0.37073,1.86284
15,Disco,0.47815,0.26803,1.00000,0.49742,0.23029,1.00000,0.50892,0.23023,1.00000,0.52034,0.23019,1.00000,0.46516,0.23062,1.00000,0.45392,0.23063,0.99999,0.44278,0.23086,1.00000,0.53817,0.24883,0.99998,0.43061,0.24910,0.99998,0.50157,0.30894,0.99999,0.45779,0.30966,0.99999,0.62706,0.44157,1.00000,0.34832,0.45630,1.00000,0.81604,0.44807,0.99790,0.26141,0.66585,0.99585,0.92551,0.23727,0.99617,0.19291,0.83847,0.99483,0.96870,0.17576,0.98673,0.16217,0.89949,0.98879,0.94767,0.14297,0.98732,0.17652,0.89664,0.98992,0.92537,0.17411,0.99287,0.19796,0.88394,0.99244,0.56132,0.99808,0.81819,0.89348,0.38425,0.98507,0.21095,0.55418,1.41048,0.34754,0.37167,1.38829,0.01674,0.54804,1.76374,0.03576,0.37605,1.73967,0.01580,0.55107,1.81370,0.02416,0.38164,1.79085,0.00858,0.52544,1.89496,0.01607,0.37101,1.86351
16,Disco,0.47821,0.26797,1.00000,0.49745,0.23021,1.00000,0.50896,0.23012,1.00000,0.52039,0.23004,1.00000,0.46515,0.23060,1.00000,0.45391,0.23062,0.99999,0.44277,0.23085,1.00000,0.53821,0.24874,0.99998,0.43060,0.24901,0.99998,0.50160,0.30888,0.99999,0.45778,0.30956,0.99999,0.62722,0.44149,1.00000,0.34830,0.45626,1.00000,0.81691,0.44853,0.99810,0.26142,0.66598,0.99586,0.92647,0.23733,0.99643,0.19282,0.83761,0.99472,0.96941,0.17564,0.98769,0.16171,0.89836,0.98858,0.94861,0.14291,0.98830,0.17634,0.89500,0.98977,0.92644,0.17408,0.99335,0.19784,0.88232,0.99232,0.56134,0.99807,0.78022,0.86057,0.38431,0.98512,0.22239,0.55455,1.41086,0.34595,0.37173,1.38843,0.01753,0.54886,1.76464,0.03698,0.37711,1.74051,0.01670,0.55200,1.81461,0.02399,0.38228,1.79196,0.00915,0.52614,1.89616,0.01676,0.37216,1.86508
17,Disco,0.47817,0.26779,1.00000,0.49733,0.23020,1.00000,0.50883,0.23007,1.00000,0.52025,0.22996,1.00000,0.46506,0.23059,1.00000,0.45383,0.23061,0.99999,0.44271,0.23084,1.00000,0.53816,0.24859,0.99998,0.43060,0.24900,0.99998,0.50151,0.30877,0.99999,0.45772,0.30941,0.99999,0.62742,0.44147,1.00000,0.34828,0.45617,1.00000,0.81725,0.44914,0.99832,0.26137,0.66589,0.99648,0.92720,0.23740,0.99643,0.19272,0.83656,0.99564,0.96994,0.17577,0.98759,0.16134,0.89752,0.99055,0.94940,0.14318,0.98812,0.17613,0.89350,0.99151,0.92730,0.17423,0.99317,0.19768,0.88070,0.99365,0.56155,0.99830,0.83910,0.90559,0.38453,0.98567,0.24883,0.55598,1.41118,0.33894,0.37290,1.38864,0.01979,0.55055,1.76467,0.03543,0.37900,1.74064,0.01799,0.55357,1.81464,0.02315,0.38390,1.79209,0.01001,0.52789,1.89619,0.01688,0.37507,1.86518
18,Disco,0.47797,0.26775,1.00000,0.49714,0.23015,1.00000,0.50863,0.23003,1.00000,0.52002,0.22992,1.00000,0.46492,0.23054,1.00000,0.45372,0.23057,0.99999,0.44262,0.23080,1.00000,0.53806,0.24861,0.99997,0.43067,0.24907,0.99997,0.50129,0.30874,0.99998,0.45760,0.30936,0.99999,0.62760,0.44157,1.00000,0.34828,0.45618,1.00000,0.81787,0.44948,0.99815,0.26080,0.66523,0.99697,0.92819,0.23789,0.99589,0.19272,0.83668,0.99623,0.97048,0.17623,0.98569,0.16148,0.89777,0.99198,0.95014,0.14355,0.98625,0.17655,0.89383,0.99279,0.92816,0.17466,0.99222,0.19813,0.88118,0.99458,0.56266,0.99918,0.83188,0.90814,0.38584,0.98637,0.22261,0.55729,1.41099,0.33950,0.37509,1.38822,0.01989,0.55198,1.76032,0.03657,0.38181,1.73769,0.01859,0.55508,1.80941,0.02501,0.38633,1.78903,0.01028,0.52902,1.89134,0.01805,0.37985,1.86169
19,Disco,0.47793,0.26795,1.00000,0.49714,0.23020,1.00000,0.50862,0.23006,1.00000,0.52001,0.22994,1.00000,0.46490,0.23067,1.00000,0.45370,0.23073,0.99998,0.44260,0.23101,1.00000,0.53800,0.24862,0.99997,0.43063,0.24925,0.99997,0.50127,0.30885,0.99998,0.45758,0.30961,0.99998,0.62758,0.44157,0.99999,0.34847,0.45619,1.00000,0.81689,0.44996,0.99773,0.26405,0.66541,0.99334,0.92773,0.23843,0.99625,0.19501,0.83735,0.99090,0.97050,0.17653,0.98786,0.16255,0.89843,0.98121,0.95014,0.14415,0.98837,0.17704,0.89565,0.98315,0.92811,0.17534,0.99331,0.19837,0.88260,0.98719,0.56233,0.99893,0.65583,0.77371,0.38583,0.98630,0.17314,0.55679,1.41056,0.33006,0.37428,1.38781,0.01887,0.55155,1.75915,0.04489,0.38166,1.73601,0.01920,0.55456,1.80786,0.02889,0.38514,1.78698,0.01103,0.52730,1.89039,0.02129,0.37771,1.86047
20,Disco,0.47794,0.26796,1.00000,0.49709,0.23008,1.00000,0.50861,0.22992,1.00000,0.52005,0.22979,1.00000,0.46478,0.23065,1.00000,0.45353,0.23075,0.99999,0.44240,0.23107,1.00000,0.53825,0.24856,0.99998,0.43067,0.24956,0.99998,0.50145,0.30885,0.99998,0.45757,0.30977,0.99999,0.62854,0.44282,1.00000,0.34819,0.45685,1.00000,0.81870,0.45153,0.99810,0.26357,0.66878,0.99586,0.92841,0.23860,0.99640,0.19510,0.84327,0.99367,0.97058,0.17650,0.98759,0.16310,0.90523,0.98657,0.95023,0.14396,0.98804,0.17798,0.90271,0.98807,0.92802,0.17532,0.99326,0.19953,0.88967,0.99109,0.56170,1.00111,0.82065,0.90888,0.38529,0.98810,0.22326,0.55645,1.41101,0.35303,0.37409,1.38753,0.01821,0.55154,1.75730,0.03655,0.38186,1.73332,0.01809,0.55469,1.80586,0.02511,0.38565,1.78419,0.00908,0.52797,1.88842,0.01693,0.37844,1.85713
21,Disco,0.47782,0.26820,1.00000,0.49705,0.23035,1.00000,0.50856,0.23020,1.00000,0.52000,0.23008,1.00000,0.46477,0.23090,1.00000,0.45352,0.23100,0.99999,0.44238,0.23132,1.00000,0.53824,0.24877,0.99997,0.43071,0.24967,0.99998,0.50134,0.30900,0.99998,0.45755,0.30991,0.99999,0.62865,0.44291,1.00000,0.34819,0.45686,1.00000,0.81949,0.45131,0.99739,0.26339,0.66809,0.99592,0.92946,0.23760,0.99549,0.19487,0.84182,0.99510,0.97185,0.17494,0.98522,0.16292,0.90356,0.98973,0.95107,0.14244,0.98579,0.17817,0.90113,0.99074,0.92882,0.17400,0.99204,0.19956,0.88814,0.99290,0.56210,1.00138,0.88050,0.93848,0.38552,0.98843,0.15886,0.55737,1.41131,0.32421,0.37570,1.38760,0.01286,0.55249,1.75746,0.03498,0.38550,1.73316,0.01225,0.55580,1.80595,0.02218,0.39036,1.78405,0.00664,0.52869,1.88854,0.01530,0.38245,1.85660
22,Disco,0.47797,0.26815,1.00000,0.49708,0.23027,1.00000,0.50858,0.23011,1.00000,0.51999,0.22998,1.00000,0.46479,0.23089,1.00000,0.45353,0.23102,0.99998,0.44239,0.23137,1.00000,0.53810,0.24874,0.99998,0.43061,0.24981,0.99998,0.50135,0.30889,0.99999,0.45754,0.30984,0.99999,0.62842,0.44245,1.00000,0.34815,0.45715,1.00000,0.81885,0.44964,0.99833,0.26472,0.67036,0.99422,0.92992,0.23672,0.99722,0.19593,0.84277,0.99175,0.97364,0.17444,0.99038,0.16310,0.90435,0.98266,0.95304,0.14201,0.99086,0.17850,0.90249,0.98455,0.93052,0.17357,0.99484,0.19994,0.88890,0.98853,0.56198,1.00036,0.72834,0.82684,0.38541,0.98839,0.25552,0.55700,1.41042,0.34670,0.37537,1.38730,0.02256,0.55241,1.75329,0.04175,0.38421,1.73121,0.02216,0.55579,1.80143,0.02721,0.38887,1.78210,0.01216,0.52853,1.88514,0.01931,0.38153,1.85521
23,Disco,0.47793,0.26803,1.00000,0.49703,0.23017,1.00000,0.50853,0.23001,1.00000,0.51994,0.22988,1.00000,0.46474,0.23082,1.00000,0.45349,0.23096,0.99999,0.44235,0.23133,1.00000,0.53804,0.24868,0.99998,0.43059,0.24981,0.99998,0.50131,0.30877,0.99999,0.45751,0.30975,0.99999,0.62841,0.44237,1.00000,0.34812,0.45730,1.00000,0.81862,0.44670,0.99773,0.26433,0.67077,0.99447,0.92992,0.23559,0.99677,0.19554,0.84276,0.99291,0.97360,0.17337,0.98916,0.16270,0.90443,0.98576,0.95287,0.14162,0.98969,0.17853,0.90276,0.98737,0.93039,0.17317,0.99422,0.19991,0.88880,0.99034,0.56180,0.99897,0.77996,0.85661,0.38522,0.98765,0.22247,0.55701,1.40903,0.35749,0.37539,1.38677,0.02074,0.55255,1.75276,0.04301,0.38416,1.73137,0.01970,0.55597,1.80115,0.02768,0.38880,1.78239,0.01096,0.52862,1.88466,0.01891,0.38165,1.85535
24,Disco,0.47821,0.26788,1.00000,0.49726,0.22988,1.00000,0.50875,0.22970,1.00000,0.52016,0.22955,1.00000,0.46488,0.23060,1.00000,0.45360,0.23076,0.99999,0.44244,0.23114,1.00000,0.53810,0.24841,0.99998,0.43063,0.24963,0.99998,0.50149,0.30861,0.99999,0.45761,0.30965,0.99999,0.62843,0.44195,1.00000,0.34810,0.45732,1.00000,0.81610,0.44696,0.99775,0.26424,0.67326,0.99254,0.92823,0.23574,0.99684,0.19551,0.84604,0.98892,0.97340,0.17322,0.98958,0.16258,0.90875,0.97816,0.95260,0.14177,0.99022,0.17855,0.90762,0.98113,0.92998,0.17331,0.99431,0.19995,0.89212,0.98548,0.56207,0.99595,0.71249,0.79315,0.38524,0.98661,0.26401,0.55783,1.40850,0.35087,0.37557,1.38691,0.02435,0.55458,1.75317,0.04232,0.38425,1.73403,0.02298,0.55784,1.80266,0.02633,0.38862,1.78587,0.01274,0.53037,1.88469,0.01896,0.38333,1.85802
25,Disco,0.47850,0.26781,1.00000,0.49767,0.22953,1.00000,0.50919,0.22940,1.00000,0.52062,0.22930,1.00000,0.46519,0.23018,1.00000,0.45390,0.23029,0.99999,0.44272,0.23062,1.00000,0.53860,0.24833,0.99998,0.43092,0.24907,0.99998,0.50178,0.30873,0.99999,0.45780,0.30969,0.99999,0.62887,0.44141,1.00000,0.34799,0.45753,1.00000,0.81595,0.44812,0.99781,0.26385,0.67392,0.99053,0.92838,0.23640,0.99733,0.19295,0.84674,0.98658,0.97487,0.17376,0.99119,0.15793,0.90982,0.97391,0.95343,0.14194,0.99168,0.17523,0.90899,0.97767,0.93044,0.17352,0.99509,0.19713,0.89239,0.98282,0.56194,0.99015,0.58523,0.66740,0.38472,0.98256,0.27394,0.55847,1.40833,0.31361,0.37520,1.38833,0.02646,0.55601,1.75899,0.03906,0.38253,1.73487,0.02517,0.55918,1.80839,0.02371,0.38751,1.78619,0.01438,0.53087,1.89071,0.01818,0.38298,1.85938
