,Label,0_x,0_y,0_v,1_x,1_y,1_v,2_x,2_y,2_v,3_x,3_y,3_v,4_x,4_y,4_v,5_x,5_y,5_v,6_x,6_y,6_v,7_x,7_y,7_v,8_x,8_y,8_v,9_x,9_y,9_v,10_x,10_y,10_v,11_x,11_y,11_v,12_x,12_y,12_v,13_x,13_y,13_v,14_x,14_y,14_v,15_x,15_y,15_v,16_x,16_y,16_v,17_x,17_y,17_v,18_x,18_y,18_v,19_x,19_y,19_v,20_x,20_y,20_v,21_x,21_y,21_v,22_x,22_y,22_v,23_x,23_y,23_v,24_v,24_x,24_y
11,Disco,0.47578,0.32882,10.12631,0.48967,0.29865,10.81864,0.49995,0.29733,10.46753,0.51019,0.29607,10.10656,0.46396,0.30320,10.35342,0.45448,0.30531,9.55805,0.44496,0.30705,8.59693,0.52826,0.31207,9.17534,0.43742,0.32576,6.48556,0.49753,0.36073,11.01976,0.46164,0.36533,9.70437,0.60298,0.47201,6.06752,0.40575,0.46401,3.71000,0.68338,0.73311,3.42121,0.34278,0.54513,2.41714,0.53982,0.73394,5.63084,0.39836,0.33590,4.72322,0.49417,0.75629,4.90469,0.40940,0.27736,4.60357,0.48214,0.70629,5.03462,0.41490,0.26901,4.77344,0.49535,0.70176,5.30122,0.42107,0.29515,5.08673,0.58817,0.78177,3.90953,3.39384,0.44502,0.78298
12,Disco,0.48080,0.32827,10.20317,0.49142,0.29801,10.41365,0.50097,0.29659,10.15620,0.51052,0.29516,9.90024,0.46662,0.30245,9.78153,0.45748,0.30431,9.08025,0.44830,0.30599,8.23983,0.52624,0.30950,9.42939,0.43963,0.32350,6.23208,0.50126,0.35818,11.49051,0.46680,0.36334,10.06891,0.60150,0.46627,6.25883,0.40566,0.45768,4.01630,0.67972,0.72867,3.80081,0.36277,0.54722,2.32366,0.53475,0.73234,5.91936,0.41812,0.34912,4.62585,0.48849,0.75441,5.16000,0.42740,0.29521,4.54524,0.47744,0.70493,5.28603,0.42788,0.28652,4.74478,0.49072,0.69954,5.54296,0.43376,0.30943,5.05774,0.58406,0.77482,3.79993,2.78433,0.44171,0.77640
13,Disco,0.48004,0.32757,10.24490,0.49107,0.29721,10.76431,0.50078,0.29570,10.52313,0.51052,0.29421,10.28309,0.46604,0.30203,9.82301,0.45696,0.30406,9.00399,0.44786,0.30595,8.08843,0.52889,0.30850,9.89881,0.44131,0.32373,6.35368,0.50219,0.35736,12.38824,0.46743,0.36326,10.63982,0.60830,0.47359,6.41329,0.40717,0.46333,4.36382,0.68328,0.74548,4.11242,0.34711,0.54653,1.65526,0.53451,0.73575,5.73505,0.41334,0.35562,3.88799,0.48684,0.75317,4.94310,0.42649,0.30570,3.90145,0.47765,0.70318,5.01510,0.43192,0.29532,4.15446,0.49183,0.69992,5.28382,0.43637,0.31782,4.44300,0.58876,0.78847,4.76752,3.86110,0.44241,0.78456
14,Disco,0.48313,0.32653,9.25188,0.49550,0.29710,9.73583,0.50515,0.29625,9.68719,0.51483,0.29546,9.63774,0.47026,0.30059,8.75402,0.46115,0.30228,8.03367,0.45203,0.30398,7.24168,0.53108,0.31083,9.28655,0.44319,0.32224,5.64492,0.50301,0.35843,11.01179,0.46835,0.36191,9.82905,0.60520,0.47608,6.09037,0.40336,0.46528,3.69482,0.68280,0.73822,3.51556,0.33777,0.58017,1.29001,0.53504,0.73205,5.56543,0.40975,0.38727,3.73368,0.48778,0.75007,4.85505,0.42454,0.33657,3.89548,0.47805,0.70022,5.01788,0.43009,0.32106,4.25091,0.49243,0.69694,5.21338,0.43462,0.34472,4.41599,0.58928,0.78972,3.25637,2.16670,0.44092,0.79035
15,Disco,0.48290,0.32568,10.52248,0.49473,0.29578,11.41548,0.50435,0.29444,10.96268,0.51400,0.29310,10.57304,0.46977,0.30024,11.09892,0.46076,0.30213,10.34444,0.45173,0.30396,9.39869,0.53140,0.30801,9.76247,0.44385,0.32229,7.06444,0.50400,0.35684,11.09013,0.46933,0.36178,9.72950,0.60600,0.47363,5.96096,0.40511,0.46522,4.16482,0.68422,0.73696,3.10410,0.33280,0.57068,1.84928,0.54006,0.73047,5.28831,0.40917,0.37230,4.84561,0.49456,0.74950,4.72937,0.42410,0.33482,4.72781,0.48235,0.69976,4.88588,0.43008,0.31084,5.02715,0.49605,0.69615,5.05130,0.43434,0.34035,5.26730,0.58925,0.78840,2.99353,2.44520,0.44184,0.78701
16,Disco,0.48782,0.32409,9.74400,0.49892,0.29444,10.30756,0.50871,0.29302,9.98594,0.51853,0.29162,9.67360,0.47336,0.29929,9.77353,0.46393,0.30137,9.00875,0.45443,0.30341,8.07893,0.53456,0.30774,9.01693,0.44526,0.32218,5.80159,0.50885,0.35555,11.07689,0.47306,0.36102,9.59349,0.60794,0.47826,6.12008,0.40767,0.46846,3.86773,0.68219,0.74216,3.64179,0.34521,0.56144,2.46643,0.54188,0.73466,5.81883,0.40833,0.35254,4.93768,0.49691,0.75524,5.14988,0.41996,0.30031,4.83432,0.48462,0.70491,5.28287,0.42465,0.28911,5.04226,0.49736,0.70052,5.53230,0.43044,0.31547,5.32632,0.58553,0.79431,3.93165,3.32621,0.44044,0.79238
17,Disco,0.49030,0.32314,10.37971,0.50070,0.29413,11.73173,0.51016,0.29274,11.33394,0.51966,0.29137,10.97294,0.47586,0.29897,11.34326,0.46673,0.30105,10.51576,0.45754,0.30309,9.52393,0.53518,0.30769,10.16972,0.44814,0.32221,6.93667,0.51083,0.35445,10.92589,0.47614,0.36013,9.45336,0.60824,0.47631,6.40353,0.41225,0.46466,3.92149,0.68237,0.73786,3.32203,0.34280,0.55010,1.87221,0.54404,0.73482,5.40671,0.41106,0.35219,4.55671,0.49895,0.75529,4.75436,0.42404,0.29720,4.48995,0.48723,0.70539,4.90911,0.43145,0.28640,4.72149,0.50053,0.70154,5.10294,0.43664,0.31236,4.93646,0.58618,0.79178,2.82457,2.21389,0.44194,0.78856
18,Disco,0.48527,0.32488,9.84089,0.49776,0.29573,10.66473,0.50761,0.29455,10.37875,0.51749,0.29339,10.12847,0.47240,0.30009,9.87451,0.46323,0.30197,8.96783,0.45401,0.30377,7.96417,0.53577,0.31020,9.44247,0.44699,0.32289,5.92286,0.50716,0.35726,11.31341,0.47191,0.36220,9.68948,0.61080,0.48136,6.19650,0.41032,0.46768,3.82129,0.68791,0.74810,3.54054,0.34115,0.55345,1.63135,0.54652,0.73973,5.52125,0.40722,0.36026,4.21928,0.50019,0.75733,4.80546,0.41942,0.30345,4.34202,0.48995,0.70637,4.95922,0.42441,0.29214,4.66056,0.50367,0.70320,5.19004,0.43131,0.31832,4.85678,0.57920,0.79910,3.72860,2.94260,0.43224,0.79034
19,Disco,0.48786,0.32229,10.06554,0.50014,0.29425,11.62048,0.51018,0.29332,11.31233,0.52018,0.29242,10.98974,0.47412,0.29791,11.01554,0.46475,0.29953,10.11150,0.45536,0.30109,9.12709,0.53800,0.30981,10.21657,0.44934,0.32075,6.58232,0.51043,0.35504,10.54905,0.47502,0.35905,9.11052,0.61071,0.47673,6.61526,0.41283,0.46484,3.63958,0.69097,0.73010,3.48898,0.33260,0.56150,1.21013,0.54745,0.73292,5.36277,0.39996,0.35512,4.06464,0.50047,0.75528,4.70244,0.41146,0.29631,4.20899,0.49006,0.70658,4.89912,0.42187,0.28541,4.58455,0.50409,0.70372,5.10157,0.42923,0.31377,4.71757,0.58545,0.79110,2.76232,2.12639,0.43877,0.78768
20,Disco,0.49023,0.32209,9.76115,0.50208,0.29341,10.71288,0.51186,0.29241,10.52242,0.52166,0.29146,10.34907,0.47649,0.29725,9.83828,0.46723,0.29895,9.00330,0.45793,0.30057,8.06102,0.53868,0.30840,9.88420,0.44995,0.31993,5.92977,0.51157,0.35475,11.02620,0.47639,0.35901,9.53172,0.61216,0.47917,6.28619,0.41011,0.46522,3.71759,0.69220,0.74098,3.47365,0.32308,0.57687,1.01896,0.54627,0.73694,5.41887,0.39829,0.36075,3.78122,0.49913,0.75730,4.75411,0.41229,0.30138,3.93194,0.48789,0.70787,4.92608,0.42166,0.29007,4.31385,0.50236,0.70520,5.10899,0.42772,0.31884,4.46820,0.58300,0.79474,3.16069,2.12913,0.43396,0.78888
21,Disco,0.49073,0.32242,10.03459,0.50274,0.29361,11.51230,0.51257,0.29247,11.21020,0.52240,0.29141,10.89379,0.47701,0.29779,10.94821,0.46774,0.29961,10.08147,0.45843,0.30137,9.09238,0.53956,0.30840,10.16026,0.45103,0.32096,6.48851,0.51273,0.35479,10.32020,0.47746,0.35964,8.86430,0.61403,0.47705,6.24555,0.41305,0.46680,3.36890,0.69414,0.73469,3.24899,0.32329,0.57695,1.29446,0.54870,0.73387,5.27006,0.39867,0.35452,4.47354,0.50223,0.75568,4.68537,0.41300,0.29296,4.52117,0.48982,0.70698,4.85092,0.42283,0.28356,4.85604,0.50427,0.70452,5.01049,0.42898,0.31387,4.99543,0.58914,0.79138,2.53521,1.95841,0.44078,0.78970
22,Disco,0.49313,0.32233,9.73324,0.50467,0.29348,10.48805,0.51438,0.29229,10.28568,0.52410,0.29117,10.07742,0.47916,0.29769,9.66885,0.46990,0.29940,8.83779,0.46061,0.30105,7.89489,0.54045,0.30818,9.48400,0.45191,0.32054,5.75520,0.51412,0.35460,10.96779,0.47890,0.35955,9.52525,0.61372,0.47704,6.18707,0.41368,0.46573,3.66164,0.68897,0.73688,3.54782,0.33061,0.57289,1.61987,0.54706,0.73562,5.45298,0.40858,0.36035,4.04237,0.50135,0.75673,4.79182,0.42199,0.30364,4.08534,0.48955,0.70727,4.96843,0.42946,0.29180,4.38950,0.50317,0.70400,5.16726,0.43556,0.31909,4.60719,0.59025,0.79133,3.35549,2.43291,0.44320,0.78956
23,Disco,0.49402,0.32258,9.99091,0.50543,0.29334,10.82625,0.51511,0.29222,10.58390,0.52480,0.29116,10.35889,0.48002,0.29726,10.17377,0.47076,0.29884,9.38246,0.46146,0.30035,8.46694,0.54095,0.30776,9.68386,0.45232,0.31916,6.21333,0.51477,0.35489,10.44853,0.47961,0.35956,9.14202,0.61413,0.47592,6.07229,0.41226,0.46351,3.65541,0.69114,0.73733,3.38242,0.32812,0.58043,1.34602,0.54846,0.73509,5.45811,0.40395,0.35990,4.31150,0.50273,0.75666,4.84726,0.41723,0.30246,4.40874,0.48993,0.70675,5.05414,0.42578,0.29178,4.79297,0.50356,0.70335,5.23107,0.43220,0.31862,4.96546,0.58691,0.78919,2.82521,1.88234,0.43863,0.78514
24,Disco,0.49368,0.32174,9.89103,0.50480,0.29214,10.96362,0.51443,0.29076,10.76756,0.52409,0.28946,10.55912,0.47957,0.29678,10.14502,0.47038,0.29868,9.30449,0.46113,0.30051,8.34646,0.54084,0.30598,10.09138,0.45251,0.31975,6.17811,0.51491,0.35379,11.12843,0.47986,0.35933,9.47515,0.61599,0.48040,6.49172,0.41340,0.46748,3.81557,0.69153,0.74257,3.67045,0.32470,0.57612,1.62667,0.55187,0.73721,5.52991,0.40109,0.35388,4.45844,0.50636,0.75807,4.88513,0.41489,0.29469,4.46633,0.49389,0.70910,5.04328,0.42465,0.28593,4.79505,0.50756,0.70625,5.24248,0.43067,0.31465,4.97675,0.58541,0.79826,3.57673,2.73696,0.43734,0.79198
25,Disco,0.49554,0.32061,10.11073,0.50701,0.29114,11.61194,0.51662,0.28997,11.34110,0.52627,0.28884,11.06911,0.48175,0.29537,10.88494,0.47255,0.29711,9.98661,0.46328,0.29876,9.03022,0.54246,0.30567,10.27843,0.45412,0.31814,6.64472,0.51617,0.35312,10.82445,0.48107,0.35815,9.42805,0.61492,0.47919,6.68835,0.41450,0.46676,3.84576,0.69152,0.73880,3.44104,0.32746,0.57690,1.50220,0.55237,0.73722,5.29783,0.40212,0.36166,4.02917,0.50699,0.75874,4.64093,0.41495,0.30409,4.15762,0.49458,0.70915,4.86103,0.42450,0.29383,4.50674,0.50833,0.70642,5.04310,0.43091,0.32216,4.65656,0.58560,0.79515,2.65713,1.84367,0.43735,0.79029
26,Disco,0.49544,0.32093,10.17836,0.50651,0.29094,11.28981,0.51617,0.28954,11.01769,0.52588,0.28821,10.76453,0.48117,0.29563,10.64855,0.47188,0.29753,9.82536,0.46253,0.29934,8.88083,0.54241,0.30464,10.32649,0.45343,0.31863,6.70920,0.51656,0.35310,11.38470,0.48129,0.35868,9.74723,0.61653,0.48025,6.69089,0.41380,0.46704,4.10138,0.69412,0.74160,3.69204,0.32451,0.57780,1.55099,0.55360,0.73723,5.53215,0.39969,0.35056,4.38206,0.50744,0.75837,4.88376,0.41314,0.28854,4.44562,0.49522,0.70912,5.05058,0.42326,0.27965,4.81164,0.50929,0.70671,5.26676,0.42994,0.30963,4.98693,0.58236,0.79989,3.55947,2.76826,0.43277,0.79274
27,Disco,0.49698,0.32037,10.29045,0.50832,0.29071,11.73634,0.51777,0.28935,11.48771,0.52724,0.28805,11.20396,0.48366,0.29534,11.05394,0.47465,0.29723,10.13190,0.46557,0.29904,9.10757,0.54370,0.30451,10.44261,0.45698,0.31837,6.51747,0.51770,0.35239,10.41325,0.48331,0.35793,8.89452,0.61719,0.47700,6.77159,0.42221,0.46501,3.52904,0.69209,0.73379,3.35696,0.33101,0.56651,1.32661,0.55432,0.73321,5.26232,0.40252,0.35011,4.30151,0.51012,0.75635,4.67424,0.41621,0.28723,4.39717,0.49713,0.70708,4.89557,0.42676,0.27853,4.75014,0.51051,0.70420,5.07777,0.43345,0.30905,4.90996,0.58941,0.79154,2.74592,2.10146,0.44364,0.78756
28,Disco,0.49315,0.31960,10.05496,0.50571,0.28967,11.02161,0.51567,0.28843,10.73624,0.52567,0.28725,10.45667,0.48012,0.29410,10.21690,0.47084,0.29596,9.30588,0.46150,0.29774,8.30063,0.54403,0.30442,9.78110,0.45405,0.31736,6.16486,0.51534,0.35240,11.21224,0.47959,0.35750,9.69378,0.62047,0.47815,6.15223,0.41807,0.46555,3.75047,0.69597,0.74464,3.53798,0.33151,0.57585,1.59657,0.54907,0.73779,5.52771,0.40588,0.35253,4.26320,0.50224,0.75818,4.85013,0.42016,0.29138,4.34153,0.49020,0.70786,5.01673,0.42858,0.28019,4.69236,0.50471,0.70468,5.22268,0.43481,0.30920,4.87323,0.59346,0.79685,3.45926,2.79067,0.44437,0.79127
29,Disco,0.49413,0.31830,10.27425,0.50674,0.28878,11.34752,0.51660,0.28773,11.05810,0.52649,0.28671,10.79399,0.48126,0.29267,10.67366,0.47202,0.29434,9.83329,0.46274,0.29593,8.87027,0.54432,0.30376,10.08010,0.45472,0.31525,6.58075,0.51581,0.35128,10.95509,0.48020,0.35561,9.57241,0.61993,0.47721,6.28910,0.41726,0.46199,3.80166,0.69598,0.74504,3.27459,0.33215,0.57627,1.14069,0.54919,0.73802,5.26499,0.40743,0.35348,3.96876,0.50245,0.75813,4.64475,0.42130,0.29215,4.08797,0.49062,0.70749,4.85471,0.43016,0.28120,4.45136,0.50518,0.70446,5.03040,0.43642,0.31036,4.62543,0.59223,0.79594,2.71728,1.85620,0.44333,0.79094
30,Disco,0.49389,0.31840,10.00357,0.50602,0.28879,10.82771,0.51584,0.28766,10.61175,0.52570,0.28654,10.38799,0.48061,0.29271,10.02334,0.47138,0.29446,9.14520,0.46212,0.29615,8.14295,0.54355,0.30333,9.87468,0.45417,0.31541,6.03357,0.51588,0.35127,11.32321,0.48024,0.35588,9.52715,0.62116,0.47724,6.46602,0.41750,0.46242,3.90642,0.69574,0.74674,3.69290,0.33653,0.57253,1.88448,0.55036,0.73946,5.62228,0.40589,0.35084,4.39577,0.50300,0.75977,4.92971,0.41926,0.28996,4.40663,0.49196,0.70875,5.08098,0.42876,0.27867,4.69784,0.50638,0.70540,5.32259,0.43462,0.30668,4.92694,0.59013,0.79733,3.80445,3.07764,0.44137,0.79090
31,Disco,0.49335,0.31848,9.74381,0.50648,0.28967,10.74249,0.51629,0.28890,10.49808,0.52611,0.28812,10.25257,0.48135,0.29284,9.92647,0.47228,0.29427,9.00308,0.46319,0.29562,8.02022,0.54396,0.30536,9.52722,0.45655,0.31450,6.04033,0.51452,0.35153,10.93492,0.47952,0.35487,9.43266,0.61637,0.47457,6.45917,0.42117,0.45854,3.72199,0.69367,0.74563,3.45689,0.35556,0.57156,1.77586,0.55151,0.74167,5.29182,0.42720,0.37520,3.87788,0.50440,0.76030,4.52873,0.44189,0.32842,3.92157,0.49615,0.70843,4.68420,0.44660,0.31557,4.17454,0.51065,0.70588,4.90527,0.45169,0.33835,4.36315,0.58813,0.79346,3.22267,2.47737,0.44378,0.78740
32,Disco,0.49149,0.32048,9.91517,0.50400,0.29002,10.72273,0.51403,0.28885,10.46568,0.52407,0.28768,10.20443,0.47847,0.29411,10.04941,0.46914,0.29579,9.20094,0.45978,0.29739,8.21246,0.54250,0.30430,9.58727,0.45290,0.31624,6.18194,0.51372,0.35299,11.12432,0.47785,0.35773,9.48108,0.62004,0.47676,6.21738,0.41745,0.46277,3.78505,0.69292,0.74859,3.43567,0.34696,0.57074,2.05360,0.55148,0.74317,5.41494,0.41220,0.35859,4.47210,0.50507,0.76439,4.74092,0.42534,0.30319,4.42709,0.49460,0.71280,4.88016,0.43144,0.29308,4.68311,0.50813,0.70846,5.14035,0.43790,0.32063,4.95255,0.58971,0.79856,3.94155,3.41622,0.44149,0.79213
33,Disco,0.49364,0.32029,9.96266,0.50558,0.28984,11.00623,0.51559,0.28866,10.77605,0.52559,0.28749,10.50668,0.47977,0.29391,10.36585,0.47021,0.29557,9.57051,0.46060,0.29717,8.63882,0.54267,0.30396,9.90480,0.45293,0.31597,6.45654,0.51516,0.35254,10.97155,0.47892,0.35722,9.48675,0.61861,0.47450,6.62862,0.41705,0.46129,3.95308,0.69221,0.74509,3.48348,0.34636,0.56434,2.01599,0.55302,0.74175,5.35509,0.41084,0.35206,4.49410,0.50671,0.76398,4.72684,0.42301,0.29628,4.46646,0.49587,0.71249,4.90211,0.43010,0.28657,4.73309,0.50904,0.70819,5.13153,0.43680,0.31470,4.97558,0.59099,0.79473,3.45152,2.85856,0.44163,0.79087
34,Disco,0.49589,0.32002,10.01857,0.50592,0.28895,10.67585,0.51586,0.28737,10.41769,0.52581,0.28583,10.12393,0.47992,0.29411,9.94119,0.47018,0.29619,9.05683,0.46037,0.29822,8.04423,0.54164,0.30212,9.49222,0.45089,0.31799,5.72577,0.51760,0.35167,10.96824,0.48101,0.35810,9.28615,0.61859,0.47297,6.23342,0.41513,0.46353,3.56631,0.69054,0.74119,3.64582,0.35500,0.56988,2.12829,0.55498,0.74125,5.63020,0.40839,0.35246,4.56889,0.51044,0.76541,4.98076,0.41769,0.29485,4.54053,0.49759,0.71488,5.12206,0.42341,0.28455,4.76898,0.50969,0.70963,5.38304,0.43080,0.31123,5.04194,0.58973,0.79434,3.95011,3.16392,0.44113,0.79050
